"source_gene","target_gene","correlation","module"
"Dapma7bEVm010887","Dapma7bEVm016380",0.285104603575305,"green"
"Dapma7bEVm010900","Dapma7bEVm016380",0.276511840229732,"green"
"Dapma7bEVm011181","Dapma7bEVm016380",0.294610426279354,"green"
"Dapma7bEVm011294","Dapma7bEVm016380",0.280490495798928,"green"
"Dapma7bEVm011295","Dapma7bEVm016380",0.252136693925873,"green"
"Dapma7bEVm011858","Dapma7bEVm016380",0.285301395757114,"green"
"Dapma7bEVm014990","Dapma7bEVm016380",0.29356103004979,"green"
"Dapma7bEVm015014","Dapma7bEVm016380",0.271159798704759,"green"
"Dapma7bEVm015027","Dapma7bEVm016380",0.298034526946328,"green"
"Dapma7bEVm015105","Dapma7bEVm016380",0.273398915586533,"green"
"Dapma7bEVm015116","Dapma7bEVm016380",0.263491729193396,"green"
"Dapma7bEVm015207","Dapma7bEVm016380",0.309225829089422,"green"
"Dapma7bEVm015337","Dapma7bEVm016380",0.271562848676388,"green"
"Dapma7bEVm015400","Dapma7bEVm016380",0.288201931229135,"green"
"Dapma7bEVm015448","Dapma7bEVm016380",0.281816780695965,"green"
"Dapma7bEVm015475","Dapma7bEVm016380",0.268299361249337,"green"
"Dapma7bEVm015495","Dapma7bEVm016380",0.250284430558818,"green"
"Dapma7bEVm015769","Dapma7bEVm016380",0.277542771356827,"green"
"Dapma7bEVm003378","Dapma7bEVm018389",0.250839377833666,"green"
"Dapma7bEVm000774","Dapma7bEVm018390",0.286352750312757,"green"
"Dapma7bEVm000987","Dapma7bEVm018390",0.307608408889794,"green"
"Dapma7bEVm000995","Dapma7bEVm018390",0.25328659342031,"green"
"Dapma7bEVm001224","Dapma7bEVm018390",0.269328924125615,"green"
"Dapma7bEVm001293","Dapma7bEVm018390",0.256891045327339,"green"
"Dapma7bEVm001313","Dapma7bEVm018390",0.262368946988414,"green"
"Dapma7bEVm001656","Dapma7bEVm018390",0.252958294537838,"green"
"Dapma7bEVm001657","Dapma7bEVm018390",0.259096321192153,"green"
"Dapma7bEVm001793","Dapma7bEVm018390",0.258060453180278,"green"
"Dapma7bEVm001967","Dapma7bEVm018390",0.276247232189214,"green"
"Dapma7bEVm002060","Dapma7bEVm018390",0.255015883615593,"green"
"Dapma7bEVm002063","Dapma7bEVm018390",0.299077193146054,"green"
"Dapma7bEVm002066","Dapma7bEVm018390",0.305993732185382,"green"
"Dapma7bEVm002074","Dapma7bEVm018390",0.28639924416545,"green"
"Dapma7bEVm002308","Dapma7bEVm018390",0.275381700259415,"green"
"Dapma7bEVm002315","Dapma7bEVm018390",0.273079364805755,"green"
"Dapma7bEVm002845","Dapma7bEVm018390",0.254938072199117,"green"
"Dapma7bEVm002884","Dapma7bEVm018390",0.25023218580829,"green"
"Dapma7bEVm002895","Dapma7bEVm018390",0.254765616759066,"green"
"Dapma7bEVm002923","Dapma7bEVm018390",0.26762716583811,"green"
"Dapma7bEVm002942","Dapma7bEVm018390",0.28615229317221,"green"
"Dapma7bEVm002953","Dapma7bEVm018390",0.266285389376276,"green"
"Dapma7bEVm003339","Dapma7bEVm018390",0.299978642126202,"green"
"Dapma7bEVm003378","Dapma7bEVm018390",0.259424633578313,"green"
"Dapma7bEVm003937","Dapma7bEVm018390",0.262042307541405,"green"
"Dapma7bEVm004023","Dapma7bEVm018390",0.262309711264825,"green"
"Dapma7bEVm004089","Dapma7bEVm018390",0.308539890426265,"green"
"Dapma7bEVm004882","Dapma7bEVm018390",0.259655513467319,"green"
"Dapma7bEVm005342","Dapma7bEVm018390",0.300117130972229,"green"
"Dapma7bEVm005373","Dapma7bEVm018390",0.276321460321133,"green"
"Dapma7bEVm005385","Dapma7bEVm018390",0.265348217929474,"green"
"Dapma7bEVm005765","Dapma7bEVm018390",0.304671815099827,"green"
"Dapma7bEVm006166","Dapma7bEVm018390",0.250679290040089,"green"
"Dapma7bEVm006831","Dapma7bEVm018390",0.259368705635373,"green"
"Dapma7bEVm009468","Dapma7bEVm018390",0.25507876518921,"green"
"Dapma7bEVm009696","Dapma7bEVm018390",0.27443755166782,"green"
"Dapma7bEVm009697","Dapma7bEVm018390",0.274778372053998,"green"
"Dapma7bEVm010082","Dapma7bEVm018390",0.284027732617511,"green"
"Dapma7bEVm010089","Dapma7bEVm018390",0.278046178765301,"green"
"Dapma7bEVm010090","Dapma7bEVm018390",0.304398307399161,"green"
"Dapma7bEVm010101","Dapma7bEVm018390",0.252183338863485,"green"
"Dapma7bEVm010186","Dapma7bEVm018390",0.26889594558609,"green"
"Dapma7bEVm010190","Dapma7bEVm018390",0.272315580873519,"green"
"Dapma7bEVm010434","Dapma7bEVm018390",0.272164842236722,"green"
"Dapma7bEVm010542","Dapma7bEVm018390",0.300859930794593,"green"
"Dapma7bEVm010609","Dapma7bEVm018390",0.290201669380484,"green"
"Dapma7bEVm010656","Dapma7bEVm018390",0.28624785097577,"green"
"Dapma7bEVm011018","Dapma7bEVm018390",0.25982508747,"green"
"Dapma7bEVm011193","Dapma7bEVm018390",0.258175518670388,"green"
"Dapma7bEVm011388","Dapma7bEVm018390",0.269130540569118,"green"
"Dapma7bEVm011502","Dapma7bEVm018390",0.269442749383578,"green"
"Dapma7bEVm011608","Dapma7bEVm018390",0.270193088286744,"green"
"Dapma7bEVm011778","Dapma7bEVm018390",0.299109224899788,"green"
"Dapma7bEVm011820","Dapma7bEVm018390",0.26001563991657,"green"
"Dapma7bEVm011894","Dapma7bEVm018390",0.277014791766787,"green"
"Dapma7bEVm013080","Dapma7bEVm018390",0.282348820881005,"green"
"Dapma7bEVm014950","Dapma7bEVm018390",0.273933080541472,"green"
"Dapma7bEVm014957","Dapma7bEVm018390",0.312936689229647,"green"
"Dapma7bEVm014985","Dapma7bEVm018390",0.259159440333429,"green"
"Dapma7bEVm015197","Dapma7bEVm018390",0.263068640124,"green"
"Dapma7bEVm015201","Dapma7bEVm018390",0.275191206039814,"green"
"Dapma7bEVm015342","Dapma7bEVm018390",0.256922087224191,"green"
"Dapma7bEVm015352","Dapma7bEVm018390",0.265376240463086,"green"
"Dapma7bEVm015455","Dapma7bEVm018390",0.263413006791362,"green"
"Dapma7bEVm000016","Dapma7bEVm018402",0.277999185613016,"green"
"Dapma7bEVm000150","Dapma7bEVm018402",0.285261153427113,"green"
"Dapma7bEVm000159","Dapma7bEVm018402",0.32050789820305,"green"
"Dapma7bEVm000198","Dapma7bEVm018402",0.263655664437244,"green"
"Dapma7bEVm000306","Dapma7bEVm018402",0.299948829827857,"green"
"Dapma7bEVm000315","Dapma7bEVm018402",0.269394072418532,"green"
"Dapma7bEVm000330","Dapma7bEVm018402",0.287582864904345,"green"
"Dapma7bEVm000335","Dapma7bEVm018402",0.298170651055607,"green"
"Dapma7bEVm000336","Dapma7bEVm018402",0.305849236359358,"green"
"Dapma7bEVm000361","Dapma7bEVm018402",0.275981810186849,"green"
"Dapma7bEVm000366","Dapma7bEVm018402",0.292499953579849,"green"
"Dapma7bEVm000605","Dapma7bEVm018402",0.327784834330986,"green"
"Dapma7bEVm000655","Dapma7bEVm018402",0.329756051103563,"green"
"Dapma7bEVm000685","Dapma7bEVm018402",0.274963987233713,"green"
"Dapma7bEVm000751","Dapma7bEVm018402",0.329529683238476,"green"
"Dapma7bEVm000772","Dapma7bEVm018402",0.268784681657028,"green"
"Dapma7bEVm000774","Dapma7bEVm018402",0.276554840580519,"green"
"Dapma7bEVm000832","Dapma7bEVm018402",0.255885653583318,"green"
"Dapma7bEVm000899","Dapma7bEVm018402",0.284063986172971,"green"
"Dapma7bEVm000911","Dapma7bEVm018402",0.266662993030577,"green"
"Dapma7bEVm000925","Dapma7bEVm018402",0.316600118725196,"green"
"Dapma7bEVm000937","Dapma7bEVm018402",0.275430389687353,"green"
"Dapma7bEVm000944","Dapma7bEVm018402",0.318629913891749,"green"
"Dapma7bEVm000958","Dapma7bEVm018402",0.269962475080301,"green"
"Dapma7bEVm000978","Dapma7bEVm018402",0.261800984688648,"green"
"Dapma7bEVm000991","Dapma7bEVm018402",0.2785540530866,"green"
"Dapma7bEVm001000","Dapma7bEVm018402",0.322777221361445,"green"
"Dapma7bEVm001013","Dapma7bEVm018402",0.321534377616889,"green"
"Dapma7bEVm001049","Dapma7bEVm018402",0.257858486032194,"green"
"Dapma7bEVm001127","Dapma7bEVm018402",0.256833898774723,"green"
"Dapma7bEVm001185","Dapma7bEVm018402",0.283148013398072,"green"
"Dapma7bEVm001213","Dapma7bEVm018402",0.264816069991174,"green"
"Dapma7bEVm001236","Dapma7bEVm018402",0.279070630895948,"green"
"Dapma7bEVm001276","Dapma7bEVm018402",0.336542948532029,"green"
"Dapma7bEVm001279","Dapma7bEVm018402",0.266076688215696,"green"
"Dapma7bEVm001289","Dapma7bEVm018402",0.280880489512312,"green"
"Dapma7bEVm001293","Dapma7bEVm018402",0.280551790924483,"green"
"Dapma7bEVm001310","Dapma7bEVm018402",0.253977973620452,"green"
"Dapma7bEVm001313","Dapma7bEVm018402",0.263052637534204,"green"
"Dapma7bEVm001408","Dapma7bEVm018402",0.294749208122759,"green"
"Dapma7bEVm001515","Dapma7bEVm018402",0.276976524300777,"green"
"Dapma7bEVm001627","Dapma7bEVm018402",0.31594701263021,"green"
"Dapma7bEVm001651","Dapma7bEVm018402",0.254124934995794,"green"
"Dapma7bEVm001725","Dapma7bEVm018402",0.273435407981942,"green"
"Dapma7bEVm001747","Dapma7bEVm018402",0.276574389793606,"green"
"Dapma7bEVm001810","Dapma7bEVm018402",0.299280662920094,"green"
"Dapma7bEVm001829","Dapma7bEVm018402",0.316645250376499,"green"
"Dapma7bEVm001831","Dapma7bEVm018402",0.299677691221219,"green"
"Dapma7bEVm001923","Dapma7bEVm018402",0.285622462402019,"green"
"Dapma7bEVm002073","Dapma7bEVm018402",0.333218570661454,"green"
"Dapma7bEVm002076","Dapma7bEVm018402",0.265338337736106,"green"
"Dapma7bEVm002199","Dapma7bEVm018402",0.250169277174353,"green"
"Dapma7bEVm002249","Dapma7bEVm018402",0.279338574553942,"green"
"Dapma7bEVm002279","Dapma7bEVm018402",0.256292598539085,"green"
"Dapma7bEVm002401","Dapma7bEVm018402",0.286086068511737,"green"
"Dapma7bEVm002403","Dapma7bEVm018402",0.280149575295024,"green"
"Dapma7bEVm002405","Dapma7bEVm018402",0.27279049106211,"green"
"Dapma7bEVm002423","Dapma7bEVm018402",0.25695013127039,"green"
"Dapma7bEVm002444","Dapma7bEVm018402",0.314318028820306,"green"
"Dapma7bEVm002445","Dapma7bEVm018402",0.301062083443359,"green"
"Dapma7bEVm002461","Dapma7bEVm018402",0.271218004812884,"green"
"Dapma7bEVm002498","Dapma7bEVm018402",0.282517734565625,"green"
"Dapma7bEVm002499","Dapma7bEVm018402",0.264206805692094,"green"
"Dapma7bEVm002520","Dapma7bEVm018402",0.321987117541458,"green"
"Dapma7bEVm002561","Dapma7bEVm018402",0.283278028975704,"green"
"Dapma7bEVm002853","Dapma7bEVm018402",0.33475175621526,"green"
"Dapma7bEVm002939","Dapma7bEVm018402",0.252317297780716,"green"
"Dapma7bEVm002953","Dapma7bEVm018402",0.253480565257922,"green"
"Dapma7bEVm002969","Dapma7bEVm018402",0.285669657479103,"green"
"Dapma7bEVm003119","Dapma7bEVm018402",0.283987625567264,"green"
"Dapma7bEVm003143","Dapma7bEVm018402",0.27411253951448,"green"
"Dapma7bEVm003146","Dapma7bEVm018402",0.268695180182177,"green"
"Dapma7bEVm003176","Dapma7bEVm018402",0.326411321706773,"green"
"Dapma7bEVm003177","Dapma7bEVm018402",0.259783657175982,"green"
"Dapma7bEVm003203","Dapma7bEVm018402",0.309042519210853,"green"
"Dapma7bEVm003218","Dapma7bEVm018402",0.259282754206773,"green"
"Dapma7bEVm003220","Dapma7bEVm018402",0.256375530820074,"green"
"Dapma7bEVm003259","Dapma7bEVm018402",0.292934719419292,"green"
"Dapma7bEVm003302","Dapma7bEVm018402",0.292338498045076,"green"
"Dapma7bEVm003325","Dapma7bEVm018402",0.280161204005705,"green"
"Dapma7bEVm003368","Dapma7bEVm018402",0.260631786533374,"green"
"Dapma7bEVm003378","Dapma7bEVm018402",0.283758506802974,"green"
"Dapma7bEVm003461","Dapma7bEVm018402",0.335110266938648,"green"
"Dapma7bEVm003562","Dapma7bEVm018402",0.343391866019284,"green"
"Dapma7bEVm003655","Dapma7bEVm018402",0.263729684676626,"green"
"Dapma7bEVm003783","Dapma7bEVm018402",0.286446734210531,"green"
"Dapma7bEVm003882","Dapma7bEVm018402",0.263528011474445,"green"
"Dapma7bEVm003953","Dapma7bEVm018402",0.285995472082108,"green"
"Dapma7bEVm003967","Dapma7bEVm018402",0.314453094924636,"green"
"Dapma7bEVm003997","Dapma7bEVm018402",0.307470724079456,"green"
"Dapma7bEVm004023","Dapma7bEVm018402",0.258087483112015,"green"
"Dapma7bEVm004026","Dapma7bEVm018402",0.292130569001838,"green"
"Dapma7bEVm004290","Dapma7bEVm018402",0.310340876138226,"green"
"Dapma7bEVm004470","Dapma7bEVm018402",0.299860171564609,"green"
"Dapma7bEVm004472","Dapma7bEVm018402",0.343601199742938,"green"
"Dapma7bEVm004633","Dapma7bEVm018402",0.271371236296381,"green"
"Dapma7bEVm004735","Dapma7bEVm018402",0.289759609228762,"green"
"Dapma7bEVm004775","Dapma7bEVm018402",0.309837735983093,"green"
"Dapma7bEVm004830","Dapma7bEVm018402",0.346953507126277,"green"
"Dapma7bEVm004857","Dapma7bEVm018402",0.295882753694693,"green"
"Dapma7bEVm004897","Dapma7bEVm018402",0.291343351220573,"green"
"Dapma7bEVm004981","Dapma7bEVm018402",0.25187212967479,"green"
"Dapma7bEVm005035","Dapma7bEVm018402",0.267243045592734,"green"
"Dapma7bEVm005146","Dapma7bEVm018402",0.299879624044491,"green"
"Dapma7bEVm005265","Dapma7bEVm018402",0.260223276507181,"green"
"Dapma7bEVm005292","Dapma7bEVm018402",0.279001920855081,"green"
"Dapma7bEVm005293","Dapma7bEVm018402",0.260573493702862,"green"
"Dapma7bEVm005295","Dapma7bEVm018402",0.323490256472601,"green"
"Dapma7bEVm005340","Dapma7bEVm018402",0.283973244775439,"green"
"Dapma7bEVm005505","Dapma7bEVm018402",0.266173752060971,"green"
"Dapma7bEVm005544","Dapma7bEVm018402",0.312273681847618,"green"
"Dapma7bEVm005548","Dapma7bEVm018402",0.261248992072112,"green"
"Dapma7bEVm005653","Dapma7bEVm018402",0.276203369266911,"green"
"Dapma7bEVm005689","Dapma7bEVm018402",0.250362288098484,"green"
"Dapma7bEVm005792","Dapma7bEVm018402",0.290647760356661,"green"
"Dapma7bEVm005876","Dapma7bEVm018402",0.266998626277698,"green"
"Dapma7bEVm005986","Dapma7bEVm018402",0.25805353718655,"green"
"Dapma7bEVm006005","Dapma7bEVm018402",0.309392889680447,"green"
"Dapma7bEVm006104","Dapma7bEVm018402",0.271571321233372,"green"
"Dapma7bEVm006166","Dapma7bEVm018402",0.276692328165995,"green"
"Dapma7bEVm006387","Dapma7bEVm018402",0.31060160407961,"green"
"Dapma7bEVm006393","Dapma7bEVm018402",0.262731973252399,"green"
"Dapma7bEVm006425","Dapma7bEVm018402",0.324251808581217,"green"
"Dapma7bEVm006445","Dapma7bEVm018402",0.283119285734794,"green"
"Dapma7bEVm006468","Dapma7bEVm018402",0.347762647551912,"green"
"Dapma7bEVm006705","Dapma7bEVm018402",0.297337471595638,"green"
"Dapma7bEVm006748","Dapma7bEVm018402",0.279398560429812,"green"
"Dapma7bEVm006765","Dapma7bEVm018402",0.263732999832738,"green"
"Dapma7bEVm006942","Dapma7bEVm018402",0.288335557292626,"green"
"Dapma7bEVm006952","Dapma7bEVm018402",0.262387486113477,"green"
"Dapma7bEVm007124","Dapma7bEVm018402",0.309966045382457,"green"
"Dapma7bEVm007153","Dapma7bEVm018402",0.295307961827013,"green"
"Dapma7bEVm007180","Dapma7bEVm018402",0.296593367381415,"green"
"Dapma7bEVm007221","Dapma7bEVm018402",0.265026656887769,"green"
"Dapma7bEVm007259","Dapma7bEVm018402",0.252978657692128,"green"
"Dapma7bEVm007439","Dapma7bEVm018402",0.273959228260876,"green"
"Dapma7bEVm007506","Dapma7bEVm018402",0.253404513317233,"green"
"Dapma7bEVm007579","Dapma7bEVm018402",0.33043504179747,"green"
"Dapma7bEVm007604","Dapma7bEVm018402",0.292900992395215,"green"
"Dapma7bEVm007766","Dapma7bEVm018402",0.297679770332173,"green"
"Dapma7bEVm007847","Dapma7bEVm018402",0.303007769215927,"green"
"Dapma7bEVm007879","Dapma7bEVm018402",0.252273249816508,"green"
"Dapma7bEVm008053","Dapma7bEVm018402",0.27936647872668,"green"
"Dapma7bEVm008129","Dapma7bEVm018402",0.34580032236812,"green"
"Dapma7bEVm008305","Dapma7bEVm018402",0.251220130711377,"green"
"Dapma7bEVm008476","Dapma7bEVm018402",0.298622602024114,"green"
"Dapma7bEVm008528","Dapma7bEVm018402",0.281623765253813,"green"
"Dapma7bEVm008585","Dapma7bEVm018402",0.254433212851057,"green"
"Dapma7bEVm009025","Dapma7bEVm018402",0.325826505378311,"green"
"Dapma7bEVm009101","Dapma7bEVm018402",0.266729731712987,"green"
"Dapma7bEVm009513","Dapma7bEVm018402",0.256726505131827,"green"
"Dapma7bEVm009524","Dapma7bEVm018402",0.294372321555429,"green"
"Dapma7bEVm009557","Dapma7bEVm018402",0.314533024768826,"green"
"Dapma7bEVm009573","Dapma7bEVm018402",0.309143903908125,"green"
"Dapma7bEVm009598","Dapma7bEVm018402",0.30406939330057,"green"
"Dapma7bEVm009694","Dapma7bEVm018402",0.317774838677455,"green"
"Dapma7bEVm009697","Dapma7bEVm018402",0.250823679195817,"green"
"Dapma7bEVm009709","Dapma7bEVm018402",0.268867501562601,"green"
"Dapma7bEVm009757","Dapma7bEVm018402",0.305196615530735,"green"
"Dapma7bEVm009824","Dapma7bEVm018402",0.317573128462635,"green"
"Dapma7bEVm009826","Dapma7bEVm018402",0.288563052492596,"green"
"Dapma7bEVm009845","Dapma7bEVm018402",0.270050550038936,"green"
"Dapma7bEVm009881","Dapma7bEVm018402",0.26428920698557,"green"
"Dapma7bEVm009924","Dapma7bEVm018402",0.315148569003456,"green"
"Dapma7bEVm009929","Dapma7bEVm018402",0.27731094486645,"green"
"Dapma7bEVm009935","Dapma7bEVm018402",0.281282750689988,"green"
"Dapma7bEVm009936","Dapma7bEVm018402",0.281351385585674,"green"
"Dapma7bEVm009937","Dapma7bEVm018402",0.308045697052561,"green"
"Dapma7bEVm009953","Dapma7bEVm018402",0.327067788196608,"green"
"Dapma7bEVm009968","Dapma7bEVm018402",0.34052783514008,"green"
"Dapma7bEVm010009","Dapma7bEVm018402",0.297360670307301,"green"
"Dapma7bEVm010090","Dapma7bEVm018402",0.252524479399852,"green"
"Dapma7bEVm010100","Dapma7bEVm018402",0.259178853484138,"green"
"Dapma7bEVm010156","Dapma7bEVm018402",0.263983830962191,"green"
"Dapma7bEVm010186","Dapma7bEVm018402",0.262776770462868,"green"
"Dapma7bEVm010202","Dapma7bEVm018402",0.319616704326548,"green"
"Dapma7bEVm010225","Dapma7bEVm018402",0.277389928374244,"green"
"Dapma7bEVm010241","Dapma7bEVm018402",0.262391698735482,"green"
"Dapma7bEVm010252","Dapma7bEVm018402",0.32936372041354,"green"
"Dapma7bEVm010257","Dapma7bEVm018402",0.294384990869149,"green"
"Dapma7bEVm010260","Dapma7bEVm018402",0.294051722541317,"green"
"Dapma7bEVm010303","Dapma7bEVm018402",0.363293336446536,"green"
"Dapma7bEVm010323","Dapma7bEVm018402",0.266280933662192,"green"
"Dapma7bEVm010325","Dapma7bEVm018402",0.306283696304859,"green"
"Dapma7bEVm010351","Dapma7bEVm018402",0.252694964744668,"green"
"Dapma7bEVm010396","Dapma7bEVm018402",0.289279408459027,"green"
"Dapma7bEVm010433","Dapma7bEVm018402",0.289086550039541,"green"
"Dapma7bEVm010434","Dapma7bEVm018402",0.273054215380656,"green"
"Dapma7bEVm010435","Dapma7bEVm018402",0.295020369748992,"green"
"Dapma7bEVm010491","Dapma7bEVm018402",0.256973992325643,"green"
"Dapma7bEVm010531","Dapma7bEVm018402",0.293043983709379,"green"
"Dapma7bEVm010547","Dapma7bEVm018402",0.31327014453286,"green"
"Dapma7bEVm010558","Dapma7bEVm018402",0.292419374997883,"green"
"Dapma7bEVm010592","Dapma7bEVm018402",0.254337553588434,"green"
"Dapma7bEVm010624","Dapma7bEVm018402",0.339624986429246,"green"
"Dapma7bEVm010665","Dapma7bEVm018402",0.34914307166448,"green"
"Dapma7bEVm010742","Dapma7bEVm018402",0.305801832962912,"green"
"Dapma7bEVm010815","Dapma7bEVm018402",0.294016296237415,"green"
"Dapma7bEVm010817","Dapma7bEVm018402",0.250632623780932,"green"
"Dapma7bEVm010887","Dapma7bEVm018402",0.279526650316899,"green"
"Dapma7bEVm010892","Dapma7bEVm018402",0.254236122054045,"green"
"Dapma7bEVm010894","Dapma7bEVm018402",0.292605612809162,"green"
"Dapma7bEVm010900","Dapma7bEVm018402",0.28375205910351,"green"
"Dapma7bEVm010973","Dapma7bEVm018402",0.276498929644324,"green"
"Dapma7bEVm011181","Dapma7bEVm018402",0.296034545926937,"green"
"Dapma7bEVm011193","Dapma7bEVm018402",0.267424701528174,"green"
"Dapma7bEVm011294","Dapma7bEVm018402",0.300934893878313,"green"
"Dapma7bEVm011295","Dapma7bEVm018402",0.288911553521944,"green"
"Dapma7bEVm011819","Dapma7bEVm018402",0.257775779909859,"green"
"Dapma7bEVm011858","Dapma7bEVm018402",0.280511424271859,"green"
"Dapma7bEVm011867","Dapma7bEVm018402",0.334613357344483,"green"
"Dapma7bEVm011944","Dapma7bEVm018402",0.272676569607132,"green"
"Dapma7bEVm012025","Dapma7bEVm018402",0.251964721184707,"green"
"Dapma7bEVm012935","Dapma7bEVm018402",0.286605394325021,"green"
"Dapma7bEVm013611","Dapma7bEVm018402",0.252053828681196,"green"
"Dapma7bEVm014942","Dapma7bEVm018402",0.255621334545827,"green"
"Dapma7bEVm014950","Dapma7bEVm018402",0.258082309478645,"green"
"Dapma7bEVm014965","Dapma7bEVm018402",0.270464194439751,"green"
"Dapma7bEVm014978","Dapma7bEVm018402",0.250297685042255,"green"
"Dapma7bEVm014986","Dapma7bEVm018402",0.266060450915127,"green"
"Dapma7bEVm014990","Dapma7bEVm018402",0.274828836131797,"green"
"Dapma7bEVm015014","Dapma7bEVm018402",0.267720073143496,"green"
"Dapma7bEVm015027","Dapma7bEVm018402",0.274077355701941,"green"
"Dapma7bEVm015105","Dapma7bEVm018402",0.285372531512585,"green"
"Dapma7bEVm015115","Dapma7bEVm018402",0.302579238295009,"green"
"Dapma7bEVm015116","Dapma7bEVm018402",0.291010387341571,"green"
"Dapma7bEVm015117","Dapma7bEVm018402",0.316926362376831,"green"
"Dapma7bEVm015207","Dapma7bEVm018402",0.281319759285896,"green"
"Dapma7bEVm015337","Dapma7bEVm018402",0.261136950378658,"green"
"Dapma7bEVm015351","Dapma7bEVm018402",0.267869665923294,"green"
"Dapma7bEVm015396","Dapma7bEVm018402",0.251420729850019,"green"
"Dapma7bEVm015400","Dapma7bEVm018402",0.265484306103486,"green"
"Dapma7bEVm015448","Dapma7bEVm018402",0.270120619763514,"green"
"Dapma7bEVm015475","Dapma7bEVm018402",0.278166479741783,"green"
"Dapma7bEVm015495","Dapma7bEVm018402",0.323640352543437,"green"
"Dapma7bEVm015580","Dapma7bEVm018402",0.325599038929959,"green"
"Dapma7bEVm015582","Dapma7bEVm018402",0.338102338250529,"green"
"Dapma7bEVm015589","Dapma7bEVm018402",0.265708436741246,"green"
"Dapma7bEVm015621","Dapma7bEVm018402",0.259197784066998,"green"
"Dapma7bEVm015662","Dapma7bEVm018402",0.250532585160106,"green"
"Dapma7bEVm015769","Dapma7bEVm018402",0.279507908972422,"green"
"Dapma7bEVm015911","Dapma7bEVm018402",0.282013237761116,"green"
"Dapma7bEVm016175","Dapma7bEVm018402",0.297254779920498,"green"
"Dapma7bEVm016327","Dapma7bEVm018402",0.268707333867647,"green"
"Dapma7bEVm016380","Dapma7bEVm018402",0.33354795541069,"green"
"Dapma7bEVm000366","Dapma7bEVm018406",0.273599340379564,"green"
"Dapma7bEVm000417","Dapma7bEVm018406",0.253916294297027,"green"
"Dapma7bEVm000524","Dapma7bEVm018406",0.257900560624879,"green"
"Dapma7bEVm000628","Dapma7bEVm018406",0.261844860774263,"green"
"Dapma7bEVm000774","Dapma7bEVm018406",0.286995116694661,"green"
"Dapma7bEVm000987","Dapma7bEVm018406",0.285879530300143,"green"
"Dapma7bEVm001014","Dapma7bEVm018406",0.268895573365972,"green"
"Dapma7bEVm001224","Dapma7bEVm018406",0.274002865278908,"green"
"Dapma7bEVm001289","Dapma7bEVm018406",0.257708146301348,"green"
"Dapma7bEVm001293","Dapma7bEVm018406",0.270740698733425,"green"
"Dapma7bEVm001313","Dapma7bEVm018406",0.264852341138073,"green"
"Dapma7bEVm001522","Dapma7bEVm018406",0.253593274086369,"green"
"Dapma7bEVm001793","Dapma7bEVm018406",0.2654052365659,"green"
"Dapma7bEVm001815","Dapma7bEVm018406",0.281845819320172,"green"
"Dapma7bEVm001967","Dapma7bEVm018406",0.282923029439549,"green"
"Dapma7bEVm002060","Dapma7bEVm018406",0.262368066760654,"green"
"Dapma7bEVm002063","Dapma7bEVm018406",0.274329163601247,"green"
"Dapma7bEVm002066","Dapma7bEVm018406",0.264689830583914,"green"
"Dapma7bEVm002074","Dapma7bEVm018406",0.260945268675522,"green"
"Dapma7bEVm002308","Dapma7bEVm018406",0.29073505530369,"green"
"Dapma7bEVm002322","Dapma7bEVm018406",0.256040520214489,"green"
"Dapma7bEVm002401","Dapma7bEVm018406",0.255119906255187,"green"
"Dapma7bEVm002478","Dapma7bEVm018406",0.261949986307248,"green"
"Dapma7bEVm002507","Dapma7bEVm018406",0.270029527758812,"green"
"Dapma7bEVm002845","Dapma7bEVm018406",0.258701640642967,"green"
"Dapma7bEVm002884","Dapma7bEVm018406",0.271899099268992,"green"
"Dapma7bEVm002895","Dapma7bEVm018406",0.261349734190175,"green"
"Dapma7bEVm002923","Dapma7bEVm018406",0.2653634610451,"green"
"Dapma7bEVm002942","Dapma7bEVm018406",0.283578879379424,"green"
"Dapma7bEVm002953","Dapma7bEVm018406",0.263751591800701,"green"
"Dapma7bEVm003339","Dapma7bEVm018406",0.259328012293431,"green"
"Dapma7bEVm003378","Dapma7bEVm018406",0.279404386120234,"green"
"Dapma7bEVm003656","Dapma7bEVm018406",0.255201591751212,"green"
"Dapma7bEVm003937","Dapma7bEVm018406",0.25160665590231,"green"
"Dapma7bEVm004023","Dapma7bEVm018406",0.264799743151527,"green"
"Dapma7bEVm004089","Dapma7bEVm018406",0.263325163545439,"green"
"Dapma7bEVm004735","Dapma7bEVm018406",0.272828594424394,"green"
"Dapma7bEVm004955","Dapma7bEVm018406",0.275378569736463,"green"
"Dapma7bEVm005342","Dapma7bEVm018406",0.2660005958303,"green"
"Dapma7bEVm005373","Dapma7bEVm018406",0.272926571538611,"green"
"Dapma7bEVm005385","Dapma7bEVm018406",0.271980550379198,"green"
"Dapma7bEVm005765","Dapma7bEVm018406",0.279581021972932,"green"
"Dapma7bEVm006166","Dapma7bEVm018406",0.274396104219853,"green"
"Dapma7bEVm006682","Dapma7bEVm018406",0.261887845742806,"green"
"Dapma7bEVm006701","Dapma7bEVm018406",0.269795460306604,"green"
"Dapma7bEVm006831","Dapma7bEVm018406",0.252149918558073,"green"
"Dapma7bEVm007152","Dapma7bEVm018406",0.269273492057126,"green"
"Dapma7bEVm008528","Dapma7bEVm018406",0.250504134434618,"green"
"Dapma7bEVm009696","Dapma7bEVm018406",0.267484474683747,"green"
