,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
134_0273508,134.0273508,10.54479107,11.273468,10.59177317,10.37244668,10.42387467,9.657806835,10.32979264,9.574060796,10.09421803,11.09083293,11.06970461,10.81430902,9.958628425,10.52632624,10.29099027,9.569470533,9.501682256,9.554528998,11.04955882,10.05088457,10.76544213,10.69762948,10.6256254,10.53822697,10.49355477,10.15733774,10.31149612,10.77156852,10.22289777,10.91775625,10.41978858,10.29048262,10.50471908,10.61946038,10.51836828,10.84749423,11.080427,10.6234728,9.876907974,10.94499674,10.18146535,10.34565973,10.458682,10.66918058,10.22180468,10.05071634,10.34057882,8.722461665,10.80549477,10.59781233,10.93046673,11.199889,11.07435373,10.40273356,10.06708744,10.42159054,10.73478236,10.44214597,10.34816466,10.7366774,9.473999904,9.72688735,10.67585586,10.95880767,10.61370614,10.17904279,10.56972621,10.78511451,10.29572113,10.80924642,10.47514921,11.10454179,9.829365416,11.07329414,10.63585698,10.8010237,10.70054011,10.85776122,10.49768669,10.3046246,10.49654448,9.418241188,10.94125269,11.00284714,9.918662388,10.1435778,10.85217516,10.220652,10.80688227,10.45015386,10.43004204,9.421983548,10.96429056,10.32113211,10.53599792,10.16030051,9.991736122,10.41136064,10.92591602,10.71124041,11.48182973,10.14381927,10.49866031,10.58014151,10.09626786,10.30074243,10.70481566,10.31491183,10.08923784,10.55076913,10.58272966,10.24103077,10.98923128,9.53180228,10.13149777,10.42687382,10.46564758,11.23798634,10.21126321,11.10452791,10.9598873,10.21280951,9.818155678,10.96309048,10.32335044,10.9986373,10.43082637,10.4667591,10.39396215,10.49304388,9.934517096,11.25620699,10.37078813,10.63557476,11.3008767,10.14222547,10.49217603,10.27791853,9.887844988,10.78379266,10.59014553,10.19996098,10.74572214,9.61001113,10.48107885,9.894457637,10.70310017,10.9724976,9.768628727
134_0508641,134.0508641,8.890208223,9.622559902,9.815940458,9.594264809,8.725097312,8.837127786,10.57528037,8.941415344,9.484037492,9.504803721,9.151676421,8.860937094,10.77097831,8.900368809,8.846814173,8.639508314,9.156234574,9.305060341,8.96358423,9.403578753,9.451080037,9.367179593,8.663805207,9.862204538,9.900921391,9.50322658,9.525298229,9.056790468,9.171211695,9.295886934,10.20138461,9.482170473,9.157820796,9.143613547,9.805277036,8.733669725,9.748578212,9.10596995,9.474874686,9.55074727,9.621999288,9.879958745,9.466917434,9.409722593,9.504232689,9.182403285,8.969609085,9.125176742,8.948756511,9.624733358,9.658246778,9.060703437,9.268750142,9.893738122,9.471542278,9.63909819,9.157611802,9.601352652,9.875372417,8.475486621,8.643521883,8.70491489,9.084543511,10.50667944,8.721567302,9.938482706,9.539775276,8.985915514,9.544905729,8.868586011,9.322126576,8.602618817,8.803437587,8.803876718,9.047383733,8.685810625,8.854516505,8.951843227,9.943471416,8.846590053,9.695749109,9.511276482,8.768173621,8.59315134,9.076520468,8.844058898,10.55840733,8.855615053,8.663434106,10.90831913,9.665705166,9.432560318,9.217451438,9.326151064,9.12369739,8.791316576,8.848632446,8.860991373,8.568013416,9.070881698,8.500227132,9.443267886,9.442281569,9.465838669,9.267106508,9.621585309,9.390594903,9.596670855,9.642900745,9.999431241,8.994915437,9.931708109,9.207364871,9.214050729,9.877730439,9.383455665,9.656029988,9.00398717,9.896324323,9.138006935,9.021333806,9.104542981,10.15490881,9.275378192,9.649079073,8.763478086,9.429066346,9.721549666,9.502457711,9.025455728,11.00204103,9.309235591,9.891202795,9.480565318,8.786219561,9.37206548,9.872775216,9.219245177,9.280139318,9.380766669,9.001980474,9.192389625,9.712996896,9.43685574,9.514200437,9.452254065,9.837969997,9.450565831,9.997800719
134_0691863,134.0691863,10.49439774,9.385987635,9.509063995,9.795714566,10.02652466,8.993800196,9.184101939,9.096836111,9.011852221,8.874237913,9.596554575,10.1936841,8.906363781,9.79340393,9.402655563,10.07546113,9.274504978,9.3450786,9.120686335,9.493482062,9.339008874,9.476212792,9.095271738,9.12452953,9.446524145,9.328989627,9.383013203,9.458258228,10.1010558,10.00150771,9.427731492,8.713352422,9.77179482,9.858034213,8.97436787,10.15430428,10.00468669,9.210951533,9.135397546,9.556957065,9.363764292,9.29080851,10.02384988,9.238217447,9.614226359,8.925054169,9.075871205,9.542357409,9.325232892,9.481547017,9.300490805,9.133954573,9.14984655,9.250462391,8.998859374,8.75921421,8.677894908,9.676694324,9.52011825,9.4761445,8.873977737,8.842288787,10.13208553,9.83729343,9.546035811,9.004343576,9.29456653,9.466283941,9.681854097,9.081157242,9.302636896,9.070036604,9.390406831,9.424706745,10.07840417,9.910875106,9.418016849,8.945103919,9.127845874,8.748290426,9.138405996,9.808257245,9.380152201,9.988658363,9.475051662,9.71882412,9.698138102,9.370806391,9.511483408,9.036863252,9.103534224,8.966946486,9.704332486,9.223298303,8.894433326,9.219803135,9.544280598,9.999985346,10.12407798,10.23523086,10.02044609,9.295433601,9.685286217,9.258670692,9.038753603,9.545721509,9.612082867,9.530585193,9.797921566,9.58233607,9.732284546,9.641305992,9.701874331,8.839813156,9.767875997,9.628309897,9.075843239,9.915696976,9.142403445,9.148103946,9.918208891,8.793850218,9.386226679,10.19369317,9.327935426,9.725877673,9.047772181,9.225036211,9.554673269,9.449322063,9.109022993,9.368106544,9.856653846,9.324422321,10.06889761,9.300671946,9.336776592,9.263756857,9.133107559,9.613764904,8.690149217,9.314932888,9.43981922,9.127204402,8.979826607,9.354986081,9.316732508,9.45228695,8.857536398
134_9887233,134.9887233,9.087636355,9.878860615,9.116319322,8.59890648,9.141468712,8.970292945,9.943223634,9.624793515,9.046476779,9.177258759,11.32831271,9.031428579,9.062268662,8.784998488,9.133790812,9.187920738,9.135164213,9.640222365,10.18149524,9.748873906,9.163271542,9.680852243,11.11779226,9.766026628,8.361707117,10.36211415,9.051308885,8.85481597,9.079558076,9.244508565,8.729375893,9.335265407,8.40754268,8.814932757,9.762962174,9.437916257,8.903994793,10.81738058,8.956412297,9.375487716,9.789643859,8.908818573,9.20316167,9.140567936,9.032163245,10.36942176,10.51478053,8.757227211,8.938034239,8.821084203,8.456056491,8.870801856,11.99937862,9.260846837,10.36026308,8.979242307,10.12680602,9.218647066,8.64638403,11.75268825,10.7401698,8.966894958,9.437625554,10.69318943,8.497095358,9.503438048,9.413689726,9.396427892,8.859572731,8.768399959,10.06496702,10.24245625,8.932511017,11.09583019,9.369410917,8.893666887,10.44756487,10.74154635,8.506225772,10.77317627,9.283358599,8.606968313,9.746820212,9.595748503,8.901537454,9.328924739,9.543997549,9.053878937,10.14409163,9.660829243,9.267257843,9.450072197,9.544306279,9.034965732,9.395927574,11.74011874,10.63432647,9.462145022,9.169081478,8.526488677,8.854967524,9.236163905,10.24528532,9.44247225,9.518066658,9.479018514,9.175417164,8.497582183,8.97995034,9.725476028,9.09885087,9.215166913,9.157886152,11.06734011,9.193633193,9.481300068,9.832539129,8.853395807,9.304605991,12.34911998,10.77366727,10.53234797,8.968960723,9.601151133,10.37506242,10.13301873,10.77547754,9.733955564,9.242769526,8.836342732,10.08040089,10.33235497,8.857063628,9.076796923,8.913114985,8.421789847,8.771643652,8.838511764,9.889291283,8.842515167,10.05618658,10.55067697,8.86761755,9.351949519,10.0499109,9.64388669,9.559657493,9.52929422,9.459156138
134_9948124,134.9948124,9.602140634,9.589253544,10.11400694,9.395591166,9.915181943,11.25987551,11.43986891,9.788807207,11.70434359,11.65927201,9.724196179,11.02947868,9.644370696,11.25786768,9.856185987,11.56654677,11.17427518,9.805126539,11.35120465,9.700262346,9.780315838,9.653901522,11.22655012,9.673915787,9.259395272,11.17468149,9.566957015,9.652725838,10.65892491,9.746097244,9.608699787,11.68200287,9.766370372,11.08485205,9.642897362,9.658106943,9.716442329,11.09826277,10.69966209,10.34301308,9.636576572,9.681116315,9.45632715,9.612126955,9.56576348,11.45475487,11.16668654,11.59961375,11.56739212,9.901133359,9.33120232,11.66747365,10.07660738,9.517689052,11.30024503,9.877994754,11.02132753,9.719824802,9.385326648,11.01725941,11.71325917,10.30919749,9.480190606,11.23935176,10.10586901,11.14705176,9.250171868,9.74223213,9.402933815,11.73269602,9.878497051,11.40229646,9.815627243,9.358528797,9.613552768,11.62008921,11.61226262,11.60778226,9.358376985,11.80246588,9.692062691,9.55420245,11.29332878,10.97497889,10.16239437,9.727512572,10.87448403,9.50449151,11.62466912,10.90615189,9.58430779,9.649840816,9.212776889,11.63211053,10.01668955,9.599045737,11.40423095,9.685486065,11.47599836,9.352418059,10.62502377,9.763717902,9.793445009,9.543514577,11.52720775,11.4981325,11.64657153,8.894025662,9.358534643,9.486246402,9.675946273,9.742752967,9.372782385,11.23308744,9.471433769,11.02493264,9.740860453,10.76454273,9.438886478,11.06450888,9.494223948,11.68134695,9.661793696,9.387010795,11.54865816,10.77816106,11.54597725,9.726712909,9.708918123,10.97501116,10.74931859,11.13902773,9.560792548,9.639250853,11.28311017,10.62247222,10.99585596,11.54016184,12.88832954,11.36877295,11.16542367,10.15291524,11.29225143,10.14092609,9.950667374,9.913113457,9.558394034,9.87508257,9.510063519
136_0871683,136.0871683,9.60624235,9.398006602,9.219262821,9.410557432,9.388225301,9.298833501,9.228156068,9.206475405,9.169730553,9.20227985,9.559174481,9.408722648,9.024059827,9.562448184,9.172852658,9.67516594,9.148587606,9.001495977,9.461219569,9.181245616,9.217261285,9.128774542,9.348208061,9.274627703,9.266959704,9.2352291,9.324713636,9.570457722,9.427875981,9.272168902,9.238149679,9.233509348,9.225427746,9.158075262,8.97485339,9.341943559,9.458396924,9.38357156,9.098475608,9.230060126,9.065014195,9.151718097,9.115263718,9.360003651,9.167858157,9.418537636,9.023812845,9.407674276,9.424941293,8.946725169,9.276815218,9.577510875,9.306120062,9.008196816,9.075532366,9.113015818,9.1345987,9.418679459,9.104466106,9.519704628,9.809840916,9.185861899,9.518732879,9.736626692,9.423882752,8.964906263,9.122006896,9.313998669,9.113098563,9.460160737,9.263623084,9.470301085,9.248514153,9.381349163,9.327041105,9.647184173,9.554230749,9.286756652,9.319702095,9.365627692,9.183184939,9.023643947,9.588958074,9.631406254,9.374176801,9.366469997,9.505465331,9.382118803,9.576112062,9.309357249,9.175869912,9.029714309,9.230979973,9.228604848,9.165346156,9.387694178,9.534287934,9.463593083,9.591591413,9.418586701,9.464535831,9.119230225,9.09223197,9.316502208,9.419947552,9.161564133,9.455536285,9.25046736,9.190918432,9.279459424,9.563267329,9.090025383,9.223966343,9.114729876,9.11264672,9.23263641,8.977557176,9.401494634,9.358581262,9.179769032,9.779342913,9.418785303,9.016157064,9.566917106,9.406548851,9.46522227,9.157414925,9.234751634,9.005920853,9.067269353,8.987573625,9.282871996,9.365957576,9.40268269,9.465607271,9.237840469,9.416792882,9.118009809,9.207199603,9.118823428,9.115502673,9.123238347,9.518269486,9.034657828,9.338378675,9.336362855,9.196796611,9.263458828,9.360111261
136_5142101,136.5142101,9.149307938,8.72472404,9.214594552,9.331399838,9.050594071,9.124789828,9.056078468,11.21001042,9.329118703,9.207255566,8.506268058,8.852488357,8.883616348,9.02379101,9.647403249,9.025352899,9.316659369,9.369229015,8.866873757,9.06055289,9.21080126,9.228496387,8.910981164,9.425888012,9.573720853,9.249148471,9.366657248,9.336533496,8.650765025,9.511819826,9.608517469,9.321775023,8.762390063,8.84601724,9.321552944,8.914884861,9.572778258,8.849918893,8.567360885,9.244224815,8.896106798,9.396213583,9.097585717,9.673524198,9.15113754,9.021762936,8.858488335,9.10121574,9.045618551,9.492993867,9.329242781,9.39830618,9.27781759,9.494847973,9.149032369,9.514128883,8.862693443,8.87084251,9.505964121,8.858400817,9.228898853,9.339767288,9.031495111,8.853219781,9.425768706,9.307368237,9.423096084,9.104913273,9.137607763,9.011605482,9.086268494,9.065358852,9.022197244,9.165141693,9.046982319,9.343752252,9.561353753,9.33552478,9.784690044,9.383368806,9.535252577,9.091233248,8.748464729,8.839743649,9.891320149,9.594522191,9.621388958,9.167023109,9.255949157,9.074741727,9.62424016,9.205259584,8.982050039,9.17312273,9.258992973,8.751425516,9.168277576,9.280611472,8.82977239,9.222673785,8.863029882,8.853132054,8.547973393,9.284477816,8.857275861,9.054583665,9.16089957,9.00206208,9.171771459,8.726932787,9.116303456,9.028216772,8.770395659,8.993482085,8.847450169,8.827454035,8.967581019,8.728048341,9.112213008,9.01388965,8.895290036,9.447731677,8.977701325,9.076833009,9.488204948,8.806029911,9.471864384,9.646212483,8.941126832,8.837360754,9.84635019,8.849808716,9.120680876,9.34740342,9.139002197,8.94936822,8.837246457,9.391848832,9.590719088,9.128702019,9.142088719,9.234488702,9.453390174,9.269970334,9.319216608,9.287229113,9.356387611,9.023247647,9.761008385
136_5897395,136.5897395,9.091910837,9.037952626,9.805075755,9.697257372,9.124330014,9.25019349,10.46555224,8.598171499,8.65589788,8.788903994,9.230592139,9.038466108,9.572874442,9.237237306,8.517415568,8.990869143,8.714663582,8.756467133,8.689287091,8.768989247,8.965076417,9.202765613,10.64145947,8.846141056,8.997479363,8.933449248,8.940126103,9.035814759,8.597065697,8.943848767,8.858273374,8.961951197,9.17945558,8.764617904,8.830353277,9.336214614,9.052993155,9.055163062,8.800671489,8.855468514,8.659179314,9.016421919,8.804226744,8.99620308,8.646474172,8.586884176,8.962855855,8.756556847,9.058019448,8.708028226,8.978367549,8.971790742,9.092835245,8.95165579,8.696193888,9.028679678,10.54939497,8.685180597,8.891902831,8.724863042,8.938130263,10.45205056,8.831269811,9.007371251,9.108086797,8.956410864,9.243138643,8.992579838,9.039002322,9.366140134,9.127652103,8.522796836,8.470869539,9.168297974,9.15878157,9.334851601,8.669098543,9.125798633,8.761825886,8.897649964,9.13528752,8.830133434,9.242474499,8.968089086,8.699265766,8.554194487,8.862627891,9.068870711,8.745625394,8.876669063,9.282283897,8.766674912,9.216781485,8.759856713,8.952994676,8.598006845,8.473424065,8.745488998,8.914880856,8.92294357,9.029256867,8.965167744,8.793017223,8.987250765,8.516874428,8.667759128,8.642620141,9.221638891,8.91892434,8.990867202,8.844151425,8.7365559,9.184669795,8.723842702,8.786319882,8.947785357,8.822868149,8.923842045,8.863804191,8.700912574,9.297721894,8.691460526,8.632487798,9.034864197,8.819282567,8.766029856,8.753341631,8.938879861,9.075646512,8.75749817,8.899052472,9.106046403,8.97702079,8.776971871,8.735463145,8.828574706,9.187824479,8.870830511,8.783557686,9.007474151,8.80133649,8.628581532,9.033237383,8.702952286,9.036740553,9.058198346,8.958732208,9.136856906,8.727864085
136_921853,136.921853,9.740635261,10.61122078,9.712183741,9.790476457,10.10461318,9.661461293,10.09489353,11.73173977,10.10451949,9.735839351,9.6282809,9.697794017,11.46264829,9.836890471,11.10614455,9.792912985,10.07485421,11.54175421,9.676384314,10.09204106,10.11019311,10.17081348,10.9572864,9.906018119,10.0833291,9.999927208,10.01817881,10.30664552,9.973583274,10.07108176,10.42779474,10.2238776,10.0505235,9.705663098,10.38546566,9.833186054,9.889134038,9.904373959,11.31221835,9.792275023,10.15149619,9.769854154,9.983811007,10.08322015,9.684200022,10.24514211,10.16837434,9.173313032,9.646844783,10.20772635,10.21838555,9.771304598,10.0281318,9.922621869,10.09687601,10.25483367,10.6760368,10.25403095,10.09746256,9.690999481,9.589729209,11.78876158,9.703893887,9.501493271,10.08367092,10.15456441,9.957569381,9.959310399,9.958826984,9.873541794,9.923096065,10.55581302,10.85078571,9.754590665,9.543273978,9.407690432,10.05333203,9.602118386,10.20898029,10.05820624,10.13302536,9.712644929,9.464938031,9.602657582,11.08891126,10.52287133,9.582662586,10.20768736,9.792378937,9.601513554,10.49305115,10.45145577,9.714236759,10.13954974,10.52355107,9.815217493,10.17703655,9.838394502,9.277999784,9.825074328,9.102487092,11.39733427,10.02202986,10.13524215,10.51549127,9.677213236,9.732204286,10.09616956,10.0762152,9.874347568,9.865750164,10.02699236,9.668811572,10.21765415,9.87483211,9.940486538,10.60937126,9.808073248,10.02998187,10.06536722,9.506756399,9.998513882,10.02517517,9.817304519,10.13789659,9.583337011,10.51961405,10.73943004,10.34355201,10.07332371,9.719246319,9.510531014,9.897926791,10.15475728,9.435947595,9.919074026,9.741995136,10.1806237,10.48413955,9.571645485,11.39872325,10.36942891,9.906416279,11.47811913,10.5645651,9.756252768,10.06207585,9.399952085,10.17259191
136_975366,136.975366,8.556118093,9.336885419,10.36228175,8.542655768,8.660124357,10.24785963,9.369568183,9.154446898,9.530347109,9.963651581,8.605940761,8.647411076,10.77097831,10.37155386,8.555497153,8.604847516,9.517569189,9.503983028,8.970097734,9.495803734,9.152459816,9.673272222,8.780583077,9.870186402,9.666393528,9.333981605,9.08371164,9.185732501,8.767087911,8.595651383,10.07682312,9.744091739,8.930684931,9.413663267,9.375095741,8.733891476,9.000734288,8.686948191,9.390635003,10.00578118,8.847705667,9.405979702,9.033511106,8.805098415,9.497927609,9.160756914,9.192042857,9.032984763,9.096000339,9.53136786,9.701553567,8.998263911,9.396336328,9.596202347,9.438472496,9.972380732,8.937100622,9.468373097,9.96837138,10.3455325,8.643521883,8.746385969,8.8660128,10.50667944,8.656585165,9.372684724,9.048519021,8.6785181,9.767869769,9.033262424,9.227510204,8.574175186,8.69382436,8.4596242,8.732925229,8.679113637,8.57308282,8.946181988,10.15486392,9.417139939,9.084744969,8.966377453,8.997667672,10.50290296,8.67393226,8.749697425,10.31067449,8.629659215,8.533261667,10.62078949,9.996208549,9.561118268,8.803972484,9.887611904,8.972352345,10.32301672,10.36731554,8.484072796,8.975662097,8.774785473,8.497411368,9.530737197,9.225986709,9.436474642,8.958740469,9.620823049,9.362637711,9.239248785,9.193534646,9.023546902,9.140715279,9.771901362,8.579642648,8.78180213,10.0256551,8.805661594,9.824093305,8.977993874,9.878332384,8.795823946,8.533411496,9.212967985,9.486799083,8.879733517,9.410513772,8.609251111,9.480504842,9.848708725,9.608291823,9.267617164,9.76989116,9.802357185,9.218858617,9.253177078,8.856151429,9.107088791,9.353217999,9.666342933,9.339146321,9.351260583,9.069456009,8.937788406,9.514391822,9.225687993,9.249610891,9.100241293,9.221537014,9.765708049,9.900976004
137_0297468,137.0297468,8.63706232,9.039302821,8.439826005,8.415407882,8.791503136,8.637275102,9.266815817,8.870785819,9.439638305,9.227526568,8.6915019,8.963194417,8.737933823,8.283792723,8.600350895,8.674144033,9.323335869,9.319980342,9.002143381,9.416096157,9.116850318,9.29154579,8.735183072,9.066734317,9.35388603,9.166575092,9.207095331,9.098660068,9.302238968,8.662158498,9.832389731,9.479546922,9.402145028,9.436345438,9.135033515,8.579506123,9.133715209,8.806257409,8.689419194,8.645230017,9.334981524,9.07330469,9.156231183,9.315229846,9.068263297,9.356146151,9.409849185,8.946889136,9.332721032,9.59768307,9.366661332,8.91186626,9.466197467,9.551542375,9.505854811,9.76100719,9.567542479,9.760824614,9.454766213,8.509650865,8.29201515,8.865512545,8.642592359,8.371598328,8.646544135,9.403241107,8.985154695,9.055279162,9.331479281,9.3342353,9.283700564,8.390225965,8.521996096,8.312628649,8.420189765,8.566702075,8.633747029,9.326086065,9.013496525,9.268275724,9.387142454,9.537842701,8.783866754,8.545151347,8.836576786,8.535681821,8.973527093,8.551389421,8.407585634,9.108984365,9.708344823,9.231065885,9.04913684,9.38347011,8.934220129,10.32301672,8.354738781,8.497193154,8.429967512,8.694990335,8.509059571,9.059269892,9.410781322,9.278731172,9.207321865,9.670702724,9.583892696,9.36581842,9.189815962,8.817544532,9.3553711,9.580827319,8.914500996,9.320549083,9.347400775,9.501639463,9.877717883,9.277967803,9.880182619,8.931512747,8.648887168,9.134837798,9.328722898,8.826736521,9.334993722,8.651370529,9.074688559,9.992411326,9.838967621,9.104960802,9.426759168,8.886245018,9.459235584,8.984429984,8.619215944,9.475705746,9.005512641,9.509263779,9.093034988,9.342380371,9.187522069,9.338238251,9.060860344,9.525141187,9.070552046,9.442641852,9.439217941,9.007541242,9.279520544
137_0460376,137.0460376,8.961284865,9.259958527,11.08130192,10.84163541,9.666710851,10.26603878,9.826115085,9.639365533,9.440788658,11.2797668,9.577732399,9.94395528,11.48207204,9.691641109,10.05050833,9.904373968,11.87788377,9.307676112,9.682057646,9.223188529,9.942221453,9.2901428,9.008539811,9.696534605,9.500224376,9.815416239,9.023155327,9.024138048,8.840599928,9.373297933,9.329543933,10.60607093,10.15338428,9.664294883,9.79594152,9.152682908,9.709238233,10.87784215,9.386693721,10.72549127,9.054538476,10.02718711,8.547581352,9.908914508,8.743971295,10.12436069,9.680864713,9.234125801,10.65942513,9.907778516,9.875634621,10.62283288,9.428343271,9.889788101,9.308196355,10.95881288,10.03713514,9.139536538,9.553705049,9.6845146,9.446470924,9.754953492,9.427694746,9.837417642,10.24045381,9.802686288,10.29194988,9.761425945,9.653803266,10.18045961,9.422475426,10.74649988,10.58681374,10.5262861,10.51870655,10.73920792,9.867238234,10.37705266,9.863442366,10.60655182,10.06644746,9.567407113,9.376914455,10.00265351,9.587589303,10.06264265,9.946812818,10.77415324,10.7061718,10.07034398,10.61811372,10.43775749,9.69024852,10.66240107,10.57931166,9.237377966,9.981641997,9.602575911,10.08419776,9.817115708,10.75007261,9.86911745,9.790201327,9.346726762,10.05935559,9.40924646,9.598383844,10.10845552,9.602453994,9.728599644,9.467832274,9.167759047,9.68537995,10.45114574,9.560291368,9.821720281,9.690460696,9.775704674,9.751465543,9.622882855,8.978789937,9.871236042,9.020604134,8.876963386,9.436742009,9.922081537,9.436515866,10.4172994,9.895953571,9.865709526,9.854558675,10.32493452,9.429776796,9.448317499,10.43490578,10.35754598,9.73215211,9.257852897,9.18682727,9.904484072,9.818310281,8.843847874,10.16910904,9.512495383,9.111890221,9.939300507,9.54606369,10.63681811,9.560242237
