,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
358_8916918,358.891691758913,65706.8297120467,43900.4720102426,18150.2311159038,33057.0080352066,57055.3521512007,15251.9196288967,13435.084382203,16242.202271753,17038.8894766882,11060.223520724,29828.4290673842,22092.8980193623,14214.701417769,10655.0044765659,59691.4666435031,12520.3673581562,13015.4951576063,37612.7575186893,12731.8218089142,42724.574480064,79288.4526161202,42318.4526236611,13808.8298439833,34621.5898589333,19077.0517810698,7252.97615206775,27110.2120738085,26558.1449573119,20518.8218419524,91288.4494201253,52317.1385892541,9759.63404103499,13465.2128258712,23463.6186322987,35632.577235425,23788.4300796482,22964.3172469212,8774.46831052619,16111.4845732612,24496.4703551882,30138.0411798842,48374.3565948511,48713.5550716754,32564.9160512752,74059.7157777882,10220.662154144,10129.8110901372,16841.4831067056,7652.70532799592,69885.4631431423,47986.1640984528,6965.61279063449,40295.5769561837,43393.4321366482,16364.1249956679,20086.6226369915,18642.0649076001,66856.0996193532,25394.8639850626,9098.19153384131,5045.10437345797,44272.2381048247,61657.9467441459,12226.4325615022,18791.7872901808,37102.8694452545,28534.7113647803,52280.6922518145,33349.4894261298,11662.5571573417,50130.1253451571,8106.99034168594,52433.5565438952,29159.3685765293,35963.1272058303,10624.5745399612,12466.264768572,9646.32277629433,41407.0731379965,7033.21913027019,15051.8776513261,16713.3184596702,13714.55247785,14643.963860422,83833.0274400084,87244.1912257853,21820.4171442082,16079.1909624585,7656.9768119102,8492.54032091901,42762.0319509791,32757.3726161601,23303.3063111303,8779.41031323264,41470.6279943551,34770.5905677282,13721.9856649494,52832.3555877781,17981.6208741336,30693.4893913284,19005.5454011319,36532.5206328611,52813.5946531433,32952.0148312065,7621.98202721648,29469.2640459995,12042.5965296208,15967.6363440637,41923.1463469183,38412.9326834994,62366.4900499789,55474.1462772724,29695.9511525646,9966.03772709052,47227.0556574845,25404.1258006451,44685.61343115,15380.0272194034,23062.6306506364,8082.89143504367,16898.707874087,7224.49576889401,51802.5002805985,36025.3405372436,8043.81483475619,17315.9916821614,10317.0771647763,41145.7707425353,21328.8907265384,20916.7398150699,28292.8984787595,20330.6798775849,30088.6665823456,34308.6683812858,18707.8375931426,10824.6979307791,21451.4730318516,29679.3595407462,53265.6916927563,29885.2541288656,7743.85590632153,65362.5349515402,14183.7890570936,27634.0701363239,28279.4754258004,25522.775187639,38168.1046858462,21909.2573430016,44470.0700604288
359_1930423,359.193042315818,24339.2892533692,20149.8736801476,43348.3016379193,33632.4021076177,22952.7789684674,25158.8104922109,22290.3373686643,20112.3434878144,19374.2363335906,46267.022768512,26913.6272018568,34944.3028746199,25403.6338459728,33942.5557768103,16591.7570650875,16284.4583295276,26888.1985162728,25884.4321917911,33486.8133497568,19838.4685353521,22700.9003333764,24740.5705903468,20241.3141264539,24662.7802433692,24113.0676595022,23840.274239761,22592.4362133283,26955.9616217027,26096.6460008645,26107.9464368805,21041.0256853999,32725.7341694325,25346.8349887673,27450.9794912587,23000.5637027471,27695.0152383516,30431.842134986,35057.3417760313,17674.4201869602,36020.9831813719,19326.3101155327,27869.5264274008,19807.9655324387,24237.5812869655,18604.259791397,15001.860888013,21007.1420630229,25835.6381420744,35850.8779592075,24320.4405304945,29909.1039351545,33718.1417550231,27884.1726354077,22628.532149897,19225.3855678914,29157.5215251289,20440.5828462907,17665.6191082858,24020.9433786392,29380.3790148265,26608.3354985735,13761.1631078911,21099.2256688835,23808.5674596228,25818.3649710015,19161.1588895658,27877.4231118593,23420.3549436451,26747.5916725414,44826.3347375276,26382.8969288369,25564.1165106562,19387.4144624055,29449.357996603,27316.7430454463,38655.8138089743,23817.2775288156,25320.5658522396,24795.1758200845,24334.6045132507,27265.6256966794,20790.8411482271,20613.4681824676,34517.5268798064,18540.3153389651,16518.9561308592,21912.7364941278,21492.9039544553,29956.5833934712,30819.3735838746,27527.0439889751,19290.8531226721,31231.7194363007,30944.811002799,24202.6439622908,18603.8872511225,23376.9818374784,21964.0280508443,28019.1883861982,25929.966815825,36251.4494440492,25110.8037410532,17358.8157994185,26790.7194378493,16324.5793826664,24375.7226324349,21841.1946085501,24475.753516897,21773.9908577114,27323.7658203454,23049.7182919703,21720.0555391447,29481.2924621045,24547.7519490194,18658.6066920223,25073.5128321667,20549.8677700472,39065.6872296875,22435.3841433873,25199.9463403046,29191.9164788336,24366.3561636818,17351.2116621237,25676.2955518746,23204.7396625099,32862.1368823388,22678.5366662755,28308.8296326576,24317.5637652826,26801.8671324752,23341.7401474939,21522.6375035761,20275.1948859213,24648.4217023465,33161.550976377,26295.8474216029,23084.9867599218,12634.1670165263,15240.6544370103,27991.7772136216,20865.4441345194,15393.3335821483,31841.2357916613,17370.5079828725,24096.7430226549,27447.1051472056,22053.1656633442,42471.7765844942,32372.2846999117
360_2135272,360.213527175623,9573.93024855441,10549.4814803919,30041.7991381995,22177.1449676242,6134.99743185179,29618.4593127755,19324.0647652795,37867.7467057913,25779.6549178772,36971.4590324496,13762.7428409929,18800.6599181794,35375.244181041,15465.0658021792,8259.33014694271,21469.8408031291,31244.5167706079,11239.268190649,21481.4479665406,10054.0887660396,12171.3934993266,14262.5098954659,17224.2724371736,13821.488076709,15036.8623701514,18795.0982828235,15093.7946514282,13532.1295878845,16978.6146346651,9983.75224957134,9722.85199429348,30093.7574258285,19604.9431223464,21226.9665472764,12684.4843312674,15356.3102156157,11665.5963792242,19360.0135478076,24168.3280148265,16964.6794017842,11191.5731417666,13124.4054662474,8963.69596113743,16477.7713984121,7892.30396133406,11603.3964844198,18357.0921593575,21806.5262583754,19869.5252256217,10235.4273796228,13364.898284526,24994.8759225668,10918.7645112315,12700.6085987326,18454.3893163827,15153.9653800274,17912.4399265749,9118.39582299911,13691.2600991105,14908.0418122759,18830.895986581,8046.40880017013,8982.43536837,13193.6816372463,16447.3885088837,11431.3078363848,12369.4410562518,11559.3599719156,10646.1780969359,17037.6671376919,12752.3041772044,14567.5657694923,18640.6861899148,14895.5575083756,13952.3731632168,21701.254397894,16342.0210477905,18656.7193036438,10957.8796860233,17748.3947191405,12829.4114144986,11888.6776999541,16427.6120873427,23868.8011010267,8901.52817191509,12429.1583770578,7059.98155180924,27772.9795305711,23189.0513372365,22133.0514691234,12391.7716185237,7968.36359535412,12825.549410181,24135.2114508847,14419.4814698135,9797.53379997327,17717.5214881675,11223.8638226868,18945.686643113,17810.6261397584,42677.3454761353,11701.1324429482,10942.5494015126,9226.86635518075,19803.2787355417,18180.1139330784,24660.1858202993,11195.6486044449,9117.64315089082,11148.660671317,12485.5262764289,7401.12529443781,12688.9505617212,18833.1240568082,8366.42944819176,13902.3135279908,6619.49886088138,23604.972662427,18205.1371281792,20171.399172399,9109.37205120599,16463.8390388666,5631.53789339919,8779.22482222484,16297.4328967534,27061.4592035666,20041.2693364507,9494.41365436112,13723.8613944864,20483.3210857939,14144.9768111371,20569.3715012408,11676.029223073,13107.9825757116,19519.0928472319,23007.4506154079,18709.8673309843,15488.9990185109,9592.61014276286,18335.5417624649,27426.7706410011,6796.02039714119,22378.3601843475,12318.2944217405,6277.23564609927,11360.8561734158,14152.2426930859,12962.2723937126,9457.93946294826
361_1723981,361.172398082913,5087.3772363205,6923.70613837463,17888.8015916777,11854.0136975617,6880.90603719535,14444.8441825312,9349.44095535695,11489.465510493,8656.57672841824,20932.4604186407,6785.09281918425,8811.1442353458,10002.6193268197,11058.3266131725,6119.03349918338,5925.80627458303,15156.2558832236,5360.07239546734,13397.0410560739,5260.74010920584,6344.30128384439,7053.14002779101,21807.2939880003,8325.3292375105,7248.98394468079,9202.12580531621,4950.04406180291,6383.56237327061,7192.10721352743,7559.20752538099,5229.13431562822,13067.5608316258,9067.19669875895,8152.44867370444,8040.19263455528,8666.0957643559,8264.29569827271,12157.310853188,10398.5190810403,10522.8828416796,5634.58650615549,7909.50560272445,4632.46258446426,7971.36550349287,4592.0265283325,8382.70476299855,8356.83297318351,9571.24369790738,14221.7088538889,5494.10549171844,9372.91722240734,13610.3670064778,7156.38302376132,8078.63981906648,8172.71602512107,12972.3881597265,8388.46724948598,4316.2242862138,8162.02677145914,7046.69070332941,10248.8223367559,6624.29674542618,4706.5262484456,8141.72955215315,7311.02058689807,7606.79474528156,9918.10395352913,5519.63651495389,6469.6954808812,12531.8696603231,6599.07575629522,10408.0792649165,18640.6861899148,7936.06065213522,7905.93578491289,15527.98449996,9560.24597685873,10491.4628759342,6354.00802473577,13628.6876874626,9876.41424388258,6264.97105949492,7859.44288992154,10575.3950784165,4214.67975263031,3420.0969929966,7481.10181599283,7769.40764177815,10877.6025442295,13174.1995597668,9951.15984671628,6166.59439471918,7293.85394496922,12424.7320066012,6438.50666816523,4309.89074303981,8431.85965593058,5392.93130508684,11794.005458129,7965.54453713591,15454.1327841395,8048.53215730542,5186.49381034419,8024.89336411519,10096.4977401154,7367.20862720927,6812.53697601963,7687.42810142483,5709.94188016908,9490.85110794335,5116.64660577147,6594.74746886121,7402.32081826953,10606.6158476581,4435.4916573773,6481.55883849445,6588.08357000934,9793.6785661753,6161.71007693216,9394.77486556305,7963.86241229289,10048.0721927336,5075.50353461144,7032.55732379126,7521.60919272771,9913.99518075272,6823.93063991022,9617.232684752,7077.41530751172,8611.94511752227,5681.27997289063,9148.91830354267,5648.91387563792,6305.45269634814,13121.7443511421,9639.99870617166,6260.27756574391,5015.83699323361,4933.31249564976,8829.97092522899,11022.7009959619,2844.59400995397,6608.24105034948,7297.28220441966,5847.25880425377,7755.63960268819,7429.97436794458,8832.73233769267,5825.11848450701
362_8866459,362.88664587241,103398.217057233,75946.5234563788,36948.1986963562,55308.90096436,132870.855184264,27166.0188904913,25356.1238737703,28096.4521884706,58423.4979002707,26207.3341726407,54825.0100590347,38964.4898049719,27434.808396913,22306.5777320997,75512.7995851753,30454.8602189399,31645.8564699327,62763.873227964,24021.3942697896,92033.9787888718,112228.506532694,82159.575149417,34245.5059247848,63663.3040151385,72976.8934653047,9321.19860749817,59493.7258959743,99449.8844401978,32190.0849362164,92281.0778809375,118721.439740503,16999.8813473538,74983.9747493633,53173.9405398528,79965.2924095465,49715.1019189164,61366.3163010244,31922.4719910599,38249.8391148813,28809.8229310005,69658.1702762689,61644.0324374515,83878.7789416099,80392.5086578185,117096.068398206,12392.1385889048,26233.3966079388,36005.9898131729,13559.941014601,123480.461518327,84218.8825586586,12095.918265647,78917.7440043112,90753.0018258372,33253.8322164973,75818.1391417805,28800.3590149914,141843.62925311,87305.7455759823,20278.6947467055,23993.0276366445,95860.0846395556,111491.547490094,16932.5810387137,67556.2524392791,50730.9322487514,56225.0596118697,98732.1638952373,81316.581216974,18082.0880957822,68597.0498221166,20167.9358358517,81807.1805961486,62565.3300312267,63935.075598247,26055.7178291861,22157.9171649261,11986.099168561,143207.857389211,17134.9684743596,60661.20282037,78499.9795152354,22232.3129900353,26311.0393161392,198984.480486526,252740.005363579,20149.4713738343,45190.773715311,17565.0339880688,10709.6043646553,128763.022282394,68447.9884461508,49256.2052672771,26819.4801059743,53281.2964612988,93508.3831458559,19525.9905045424,106518.120759297,34083.5670965853,95322.1505840759,34666.9741457616,68263.5246977451,89470.2489429739,66254.4405902788,17790.7314728299,59440.6536803758,41032.1656662654,36695.6825845921,74769.0393815878,52672.1256328039,119698.946200051,98970.5802022668,46666.0018714478,10479.7331196717,82930.3213765847,43323.5936610084,94066.9708117819,47051.7199334865,97527.1869612916,16842.2830374386,27164.8801613084,23602.9368611749,80474.7300473867,74400.8720540756,13209.879560728,23932.9892930502,23258.7984271393,69695.3553833295,99795.3570305645,52600.9066744395,62462.8459793568,29346.8963275917,62420.7388522218,46294.0835402339,51257.847055983,56908.908237034,44291.8681029337,60426.3999353846,26147.3208446193,42771.3658021686,25458.8672087584,129256.411482853,48682.947193495,53107.7553372526,49682.3487673123,54654.2748844916,88740.5444142103,25566.5563995477,69333.6144608483
364_0450317,364.045031709783,18115.5455205583,4197.29284601373,10762.8722824565,8964.71030244287,14195.6384694359,7162.41463344215,7484.82249897665,6558.01180805593,9417.07714508673,6919.34613655519,7987.3804098863,13255.2414943256,8886.86931442814,10695.1847361295,10847.6292170823,13051.1201881251,8914.63591668235,7480.5637443549,7352.72171407897,10887.3440007214,8751.94330789956,9894.39935173489,7446.62670108442,7941.86040921473,11986.2693814409,7853.35615482564,11536.3010679399,13166.9866976232,13696.4946467797,14024.6789593099,8654.2608670575,6230.95121535235,9247.01034906287,9933.48960083567,6930.47251652373,16534.8489954349,17061.2850326357,9052.38266451113,12175.8780147937,8582.93887050515,10572.9852924178,7904.6881882691,12908.5452196493,9929.84739438177,12433.8623486988,6022.75388150585,7234.50593044365,13219.3789652276,7733.13919449926,9016.40847218405,7692.00670392216,8124.31331559015,8488.4738265318,7348.71571323127,9521.88573061645,4680.96199492057,5629.02471410409,6916.36138846468,10356.9363824483,10325.7162737644,8027.7192232785,10635.7812879748,17213.1037847185,11006.9160527356,13079.1044450439,5286.62467075619,9014.77209737879,9524.31020191978,8559.12524683035,7818.28830475177,8978.07693020244,8515.28215822575,11074.6237016261,12775.3607797907,16881.5435613284,12315.1667803609,10902.7497466679,7074.86827720864,9953.68276238092,5868.03752489511,7382.8892717037,11726.9403273844,8704.77057016533,12082.8705394857,11555.7223871865,13302.7243708586,9678.24910018315,8973.54190895205,12447.5355150157,9013.00106474508,6131.93473360625,5504.19645315566,10956.7610536415,7131.90017717552,4735.54104227102,12558.3878982107,12597.7477314269,11540.682643665,14057.4794142226,16217.9534696606,10148.7389850367,6922.27387744206,9262.33153902378,7809.96455011983,6913.52092966159,9930.3913973024,12023.217679552,7117.83282570372,8649.32226157823,7551.93543581495,13360.8164782084,10849.3929129201,6034.47950823438,6914.56802049697,8457.94943466282,8039.4519871047,5308.64334321141,11296.7420641891,5991.491697327,7163.36582339626,9661.04601901198,7177.54188327467,9658.28398889033,14476.4636693299,8087.67071211029,10069.22408574,10441.3468926417,6904.98375457886,8967.26972510575,10046.9593486518,8720.65278357843,7007.70345704566,12263.1722956183,8649.36501664305,13416.6668753638,10373.6318685033,8088.29966510142,10294.6295488722,9357.43017979582,9128.53270747479,5573.17984737038,12087.2248556088,10920.8188751287,6793.97808036877,8101.67589918462,6937.3780951912,9040.11515106244,8894.52023646865,9375.88331458013
366_8669117,366.866911655053,122405.60784201,48333.5218275571,31697.1033579896,41317.4631905075,90437.4727829384,19618.7464439091,12875.1084254212,20994.5681899833,16944.8033001917,13554.2322448901,53874.4473784634,42736.3103242959,35600.4178109921,21541.1643028447,27339.2196128263,22506.1592064556,22235.5584675634,22326.4847014439,12321.1206497722,44837.2319089271,37327.1076616718,40164.6567853352,21008.2905469212,29248.2749363094,28897.3269952727,13314.16277827,40136.0111159821,60017.0915962836,42197.9979841239,44433.3207052864,30437.5024354167,9470.72036793431,50569.6028660869,28032.5278276951,22511.8845975005,55112.1616596543,35869.9816893124,19324.0303594079,40048.7255472604,14610.4248194634,41944.7947884281,22259.7264875004,71068.1931715301,39410.9112003858,62018.8556366906,12524.7809121564,11576.7076590229,23801.8176070757,13927.2396359123,30287.0479343689,25780.1285929518,12105.8932137796,34328.5727648188,30220.4261740004,14122.131417089,10978.4890741199,18295.2435913504,58797.9214596286,31458.510848692,20758.6617133314,7758.05958560818,29410.1547309917,103804.401524005,22881.3901397202,34871.8786080029,18207.4095080332,25528.2827962678,51184.7082583547,33174.9928526827,16861.2919157476,50800.3221508314,14447.6370360306,34732.8208530976,44528.1723728361,56894.4315475556,17211.7630486572,11874.9879726759,9723.70826475611,44745.384922607,5207.71107869239,16817.6859491111,48817.0832037568,19065.5717217387,38458.1453782712,53659.8052328404,75058.1133019199,10653.6852713265,22190.7923365446,18707.3403998357,10567.841211556,21386.6928077112,19601.6825477705,39591.8665237399,9757.06397044564,13666.2014543094,72428.1413437519,14782.9246919152,80627.8901824533,33393.5041547968,77833.6789858776,54574.0127766541,23477.2689380067,51777.4733027723,37053.7397975753,10979.1812045085,24551.8394376384,15826.3903831751,26659.5729946188,43023.3232997248,24753.4183448739,70762.1137615733,37296.9649716297,36321.0394399965,9272.93149471444,48864.3203366999,39390.7473995513,24980.5094549144,40380.2318641708,20711.4651514624,14085.5432019786,53703.2543618398,9688.92492481478,37997.1032463176,65981.0563149893,13329.5717488335,38277.378114724,8153.80249104113,14063.2229099301,37919.0231347663,37323.0191626948,19241.9988885715,23952.1529047907,62939.9333958488,22667.5781889381,33592.0228849604,31463.6179417316,32349.0488365399,21399.1473011741,10599.4948161912,21423.2398101799,11260.6566921022,51493.0079312821,25890.2315876937,18145.6322078888,22358.2071255097,22597.5048376006,36429.774033457,32219.830837491,23489.4333622587
366_9614805,366.961480497613,15769.8396961134,11457.7660022922,10872.216170937,13715.9132067756,11148.3600346812,49994.4551655738,9758.27951192441,8077.78364314081,13313.221736214,11851.0116034161,10071.0889286756,25217.6193091662,13948.4550632936,18015.9150477024,8142.63570787472,33642.8697747639,10001.7319391412,6900.42223611119,12190.6478829135,9559.46932809401,7974.83314539562,7710.69614372019,10947.6044686193,9752.38340539073,6936.03407090249,11882.2963457515,10494.9326096635,9138.37286543033,20458.2691735445,7698.59548130463,8586.27702589516,9105.76418688731,12190.4332338506,15429.8020076431,6471.70241892719,11032.6086119039,9695.82030185011,10856.1981614751,8424.07126863711,13892.2660088009,7493.91374581392,9652.38224578395,10499.863998155,10707.3138909876,10482.5211878415,11713.9322302426,11079.2398447771,18009.9728884271,14355.1974850905,8629.73136955063,7846.25848370546,15362.8189282802,7155.70475828134,7381.27636848776,13330.8451109205,6358.42916876717,7710.28075066159,8189.88342613122,7281.31566851005,14358.6695141118,20281.8299833698,8477.01264221557,12843.1206296852,26615.6283553764,10102.6611156631,8153.77432103494,8615.11707863736,9051.04053768949,11204.9592030683,12954.9766584688,9316.79615646512,13089.8908462778,9498.63130442208,7912.09200832404,10889.9676035468,17042.8611385385,14584.0763679054,13217.8534224015,9897.70990456526,9710.88705966351,8688.13736187586,9996.85101489807,18599.8994186236,21618.7856995434,8356.75268567611,9324.14524388947,23203.0259834917,11171.0009346072,14957.1081236855,15775.1245618511,7184.43805523277,9137.60379082779,10616.6252634766,11338.277844796,6881.17154840842,11247.4727970787,12744.6776166252,12444.0664135908,24244.2691068139,12012.1132177814,20732.1150888726,6317.54768802171,7783.10357808009,9665.37310178719,13206.9444237766,12225.5091082368,17323.7227484169,32527.7435283815,9093.65810114334,7531.52964234932,9017.52818328658,7906.3801157481,9795.36422225972,12626.8570126955,10271.3406393393,11710.6318318493,8146.66914932645,19297.0361170344,9685.92106937028,11347.3126641562,12605.0900520446,13979.8869914126,10573.4642861698,11878.0999425729,11723.9273785251,17769.4908361205,10025.9685316608,5691.10715371618,7329.89839369206,15758.0062368743,11420.4792981476,21619.6832350192,11277.9797210205,12098.3639328112,21294.0718764012,9516.36919589801,11282.5284694984,14934.5414673673,12948.5538533548,13930.5780691994,11212.0498075939,7401.6447125519,11171.7769598475,8110.56779553612,8805.49017059922,9602.50451418294,7605.63225200238,18271.7132140201,8351.97585123748
367_0504555,367.050455545301,43461.4510919733,39792.2800239761,26268.7247485401,28239.0387197107,28790.8617847977,12444.0907921718,10374.0755828555,31898.1689572194,18779.5210191836,9452.91455617332,24440.6780146274,34497.4696154844,35318.1496636237,25155.0862454735,25495.4648961447,21772.6237914568,16658.4022965394,22095.4742484653,15786.2010549691,41652.0010208366,24336.8199764395,27641.6427642946,26429.9298310571,21803.4684118206,25481.3544701562,20427.9973740195,35449.0731062343,52742.4135227948,45695.3450113016,46313.5114340479,26354.5033365594,11186.2547640863,34068.5900588472,16003.5294564952,26684.3825590303,64338.2343684819,41416.4722203877,23129.7740318324,33072.1826971096,22352.3591089229,35964.2884788525,11533.3981989999,29022.4220966631,20059.831266458,20003.1247475449,14468.8185580565,14888.944073306,12910.9304771855,11334.8865740324,19048.6009770167,22945.9007745152,10900.9835221611,19772.2162472581,25610.0708303058,18352.0209117637,8211.38008312106,11557.0262514914,27755.7444337308,16468.2431892839,27357.4600285999,21454.66202089,18767.1512701106,40956.5303501523,26627.7888179637,32053.9118839654,16768.9579338258,25858.4541458231,17823.1642483122,25323.4002012195,14452.31458589,23029.3240263346,18596.7854753789,21320.9435592163,33207.8931646668,32429.8873161023,13095.5798074123,17033.5128392928,12238.5032885955,22792.545494575,10483.5691731591,15588.5328415204,21427.4003146714,20066.8395469372,34173.9361567976,42845.9484042083,34032.6412743833,16237.8714787976,24594.6753106965,19989.807941347,17061.850176822,17907.5406613776,12992.037396388,30504.7223297665,10022.5369863255,8850.15905043396,36334.7724873904,35244.5279037174,27864.2069781336,30837.7023232742,44295.184918329,28102.3565817791,18490.0383962407,28400.6707654257,18072.6704563816,14648.1350490235,21505.1601054752,13622.8181298338,28212.7585016941,32726.9781702346,22630.6447487572,24649.8413602703,20071.9835784572,29496.692751232,12724.8604467704,19748.4215175589,20537.8685832215,20976.2319205162,23766.2797766693,10352.5862564723,22123.0427806881,27476.5433045052,11603.9229924824,18474.79440844,24459.5237408698,10402.0003307216,56438.2593175089,26161.3056063855,26619.1636640069,40806.0074311894,59629.1891870927,22555.9257889271,13532.2748373039,33267.8169908462,27965.5657379953,22249.4265986803,18086.4182928197,13706.4627089296,39875.7255050198,19669.0661131407,21435.8854537796,33415.6287210294,64318.8061134094,31157.2527993553,22591.0481659688,14521.8544704754,11768.5429684046,27582.2644710804,16863.6584494413,13176.351232516
368_890957,368.890956958678,42807.8537113949,43565.3185638272,12168.5102163972,20363.9410384015,38915.9081470989,8378.68780461247,17344.8888524715,12934.1545248506,25957.9997001829,13920.4617526809,42867.9560564555,23081.6422425158,9062.94775984274,8423.50427918002,15429.3333412986,7924.82253477939,18777.9266503017,30607.7777015509,12015.1137439377,59378.6681461882,43282.707807552,42425.1290092072,10502.5236844635,41237.1919784988,37575.6280267116,7870.5518897023,40915.1000406318,50922.0788107165,31005.1850829448,37773.7520947249,65227.0341325632,13188.6746588427,52336.3059306138,34390.080468629,33803.9942746144,25275.777748794,38232.719454171,15991.1823334015,18012.5958470555,18496.8072144848,48456.4952576725,35367.0503250211,69686.6978176637,29711.1718271214,72241.0215339683,10666.4115917655,9637.81433573273,20125.4239279707,10883.5234366252,51704.51529084,35795.0472226065,7764.72056799781,40647.8192585897,51039.7770694374,18497.7682410034,18736.4400259185,18829.7429187061,87851.8518053406,45619.2952668999,9973.0733231908,3681.63334512434,21595.9549116534,45493.0622613624,7787.9150102236,22306.5234222624,24353.5097595001,30395.2023858633,46013.1565204505,58800.6425596145,13168.1678314525,49220.1231839167,5637.49024669787,35653.8168658278,22658.5594517233,27764.4122582435,7768.37464332821,11028.3549461564,10366.2504350801,68965.5086709965,7146.79576953497,25241.3257589241,46325.81578826,11298.6222756021,14069.0083903924,34030.4292730942,48048.2782882591,7622.9339498712,12292.3540641909,5938.27058756456,8367.54212181685,30839.7252117364,31294.3385776758,36730.1080560657,12106.7975261914,17285.3228045257,29097.4345305451,8640.57721356196,35948.7329655486,17165.8148895295,36904.7144324382,13885.8495732034,28904.3743686732,70941.9462509248,32972.9266151876,10162.3119592084,42575.9161683031,21716.4765522303,27003.4654690011,49205.3276325572,26192.4565017253,82519.0232171397,78689.8872935458,28174.3920342138,10624.2737257235,65670.3592069864,35381.3550473419,42633.681882206,32651.9923188514,39325.3306470407,11234.9552956032,23764.880837083,8084.444342877,52709.2470574489,50122.6513204057,12314.3911830958,19559.9774460927,9399.7361036001,30623.8728534666,66326.1746226254,39746.5101299075,31164.5549604501,18519.1022871378,61782.3072866503,23674.4438336643,22595.4607346183,34429.7061939966,37447.4436486129,34126.6010139659,6838.2205526552,29173.0960461436,8300.75221189186,66709.4169154114,32772.5312931005,22489.5421345026,30390.4849180098,29996.3443879411,40696.0392989287,16114.0257200397,40711.1007386491
370_0403345,370.04033446466,6141.31466719863,21981.8964033596,14809.6480824789,10930.8891634021,4539.76289507374,8253.09670526617,13960.6671254549,12588.1896532169,12511.4250608191,14991.0710218234,14888.4184003581,9958.27489706029,6903.53969027195,14971.5363015151,6933.25916227457,10832.724531114,13618.1644811937,13897.5508890457,9696.43572230127,15813.5372860894,15737.9958454026,15386.4092786304,12984.4614886397,21745.3300908905,17096.2378705149,12063.0196256402,16859.7045864952,9317.39567448899,10828.47013193,13425.3230983894,21371.8391191746,14085.1499274002,12839.1967864916,13815.1439700951,22411.3984552212,12267.7336039118,17912.9313892559,11786.5214888598,16321.91100876,14664.1806319966,20439.7461198115,23451.7797568298,13745.3810312357,14249.3126977834,11744.353887515,12500.9688312409,10109.5519958645,11184.568860752,10494.8830513092,19817.6025938493,20082.0268053031,11668.0307971626,14244.6943776885,21627.0129058782,8950.29596196859,16871.3364842066,13739.8252941745,18739.7812988681,19889.4652317711,7281.29875252837,8688.40376694965,10941.2610756878,6047.55969736184,7550.57566108851,8603.13631284137,27593.4978780287,23347.731970346,12353.3804475076,20771.2558843283,9815.25515484436,14084.594481079,8265.04266926424,12574.0674262081,8018.65192444532,10321.2508832451,8328.74231876545,11409.4289617627,9506.95556922814,16041.8260219307,13410.6570417802,18964.397439436,14870.0246527613,8262.78826719027,11007.0314538261,4304.7901955739,4409.33501265305,9965.51747766061,10751.4882348924,11213.0294840519,14659.9789558351,14829.5734845418,23359.9244762745,16373.765358414,16755.6850462187,15900.2637982345,6058.29743317831,9393.05428345111,8669.79585377347,7310.21693243965,9940.99303688154,8025.75605017194,16623.0657502736,18821.0027364957,12282.5867110806,13276.0374519969,13116.6340480264,13535.8960657251,19539.0809020589,20343.611270763,21344.8139731785,12711.7312409561,21822.8319262399,15274.4021048753,12207.1505467609,20893.0609522497,16345.7191856243,15796.678456256,10693.4684275382,18740.7304356609,9109.54202254099,11646.2699861543,12287.3764832922,15757.9547907544,14938.243364038,15230.8892279333,8463.43242165053,11800.1097059359,17452.2239834826,16048.1513595436,11472.0482334453,32224.8843830373,9736.20010386058,23430.550989811,18773.0719227214,11582.146298525,17903.2757784828,30184.4140444994,10667.1393289408,7576.9376456276,13078.5193419862,12560.7195535129,9661.90960523992,23379.5724939271,18988.0772049579,20482.1959787019,20084.654474504,17870.9529280661,8859.98480414141,23254.1399456925
