"source_metabolite","target_metabolite","tom_weight","module"
"63_02269951","87_03709581",0.305234108651492,"MEcyan"
"66_5290646","87_03709581",0.309935911785278,"MEcyan"
"72_02804821","87_03709581",0.28794777430416,"MEcyan"
"74_03367348","87_03709581",0.280561467330515,"MEcyan"
"83_01755585","87_03709581",0.29695881073918,"MEcyan"
"57_52371579","94_04566095",0.317929625036983,"MEcyan"
"62_52431643","94_04566095",0.343639749046316,"MEcyan"
"63_02269951","94_04566095",0.344961776769657,"MEcyan"
"66_5290646","94_04566095",0.336997328643505,"MEcyan"
"67_02173441","94_04566095",0.288265963369847,"MEcyan"
"71_52966587","94_04566095",0.265551358059888,"MEcyan"
"72_02804821","94_04566095",0.327005616140737,"MEcyan"
"74_03367348","94_04566095",0.341236729415777,"MEcyan"
"83_01755585","94_04566095",0.332327011961557,"MEcyan"
"83_03916964","94_04566095",0.355190882932923,"MEcyan"
"87_03709581","94_04566095",0.294802458321944,"MEcyan"
"57_52371579","95_01954538",0.301346093961391,"MEcyan"
"62_02886549","95_01954538",0.250690195511198,"MEcyan"
"62_52431643","95_01954538",0.329490685532795,"MEcyan"
"63_02269951","95_01954538",0.319755851683856,"MEcyan"
"66_5290646","95_01954538",0.301163934013089,"MEcyan"
"67_02173441","95_01954538",0.318675157290451,"MEcyan"
"71_52966587","95_01954538",0.306725684139138,"MEcyan"
"72_02804821","95_01954538",0.317965960381906,"MEcyan"
"74_03367348","95_01954538",0.342522389546485,"MEcyan"
"83_01755585","95_01954538",0.320005891722247,"MEcyan"
"83_03916964","95_01954538",0.348066524806699,"MEcyan"
"87_03709581","95_01954538",0.27274979076952,"MEcyan"
"94_04566095","95_01954538",0.306935576968039,"MEcyan"
"64_53159603","96_03006329",0.293212238218279,"MEcyan"
"69_53714854","96_03006329",0.274270704164788,"MEcyan"
"70_03057654","96_03006329",0.251633444022243,"MEcyan"
"70_03552546","96_03006329",0.279042914944486,"MEcyan"
"79_03601212","96_03006329",0.256494013327106,"MEcyan"
"57_52371579","102_0224628",0.33990487819926,"MEcyan"
"62_02886549","102_0224628",0.278679769311967,"MEcyan"
"62_52431643","102_0224628",0.370458245910094,"MEcyan"
"63_02269951","102_0224628",0.362009305236623,"MEcyan"
"64_53159603","102_0224628",0.265250272802865,"MEcyan"
"66_5290646","102_0224628",0.339642405968732,"MEcyan"
"67_02173441","102_0224628",0.344869749140436,"MEcyan"
"70_03057654","102_0224628",0.290042131941449,"MEcyan"
"71_52966587","102_0224628",0.349697748587522,"MEcyan"
"72_02804821","102_0224628",0.360882930119722,"MEcyan"
"74_03367348","102_0224628",0.381741651315212,"MEcyan"
"78_5376322","102_0224628",0.285189266853459,"MEcyan"
"79_03601212","102_0224628",0.271865099442805,"MEcyan"
"83_01755585","102_0224628",0.316889145084687,"MEcyan"
"83_03916964","102_0224628",0.388690021952534,"MEcyan"
"87_03709581","102_0224628",0.294347795319084,"MEcyan"
"94_04566095","102_0224628",0.332058255919452,"MEcyan"
"95_01954538","102_0224628",0.32978548575204,"MEcyan"
"71_99878495","107_0377404",0.277779240341661,"MEcyan"
"72_99554843","107_0377404",0.270581343046775,"MEcyan"
"96_03006329","107_0377404",0.256020160925033,"MEcyan"
"57_52371579","111_0125471",0.285445250899108,"MEcyan"
"62_52431643","111_0125471",0.322822346214325,"MEcyan"
"63_02269951","111_0125471",0.3255177892703,"MEcyan"
"66_5290646","111_0125471",0.304278015605266,"MEcyan"
"67_02173441","111_0125471",0.279674496536988,"MEcyan"
"71_52966587","111_0125471",0.291802427976792,"MEcyan"
"72_02804821","111_0125471",0.312241537331837,"MEcyan"
"74_03367348","111_0125471",0.356002869617126,"MEcyan"
"83_01755585","111_0125471",0.317217744751073,"MEcyan"
"83_03916964","111_0125471",0.372298531028383,"MEcyan"
"87_03709581","111_0125471",0.273872126915678,"MEcyan"
"94_04566095","111_0125471",0.302862083736013,"MEcyan"
"95_01954538","111_0125471",0.282190206649261,"MEcyan"
"102_0224628","111_0125471",0.323184880127497,"MEcyan"
"57_52371579","129_0204561",0.287586831578473,"MEcyan"
"62_52431643","129_0204561",0.3290579198169,"MEcyan"
"63_02269951","129_0204561",0.334050936726502,"MEcyan"
"66_5290646","129_0204561",0.309200082514563,"MEcyan"
"67_02173441","129_0204561",0.256966293964624,"MEcyan"
"71_52966587","129_0204561",0.268363956589901,"MEcyan"
"72_02804821","129_0204561",0.320337086932664,"MEcyan"
"74_03367348","129_0204561",0.329960596865044,"MEcyan"
"83_01755585","129_0204561",0.322853438754277,"MEcyan"
"83_03916964","129_0204561",0.346018314135722,"MEcyan"
"94_04566095","129_0204561",0.277640719623713,"MEcyan"
"95_01954538","129_0204561",0.28770258668873,"MEcyan"
"102_0224628","129_0204561",0.328378838683247,"MEcyan"
"111_0125471","129_0204561",0.313725641380732,"MEcyan"
"66_5290646","129_04007",0.258153270285395,"MEcyan"
"67_02173441","129_04007",0.256136547373911,"MEcyan"
"94_04566095","129_04007",0.25617153240224,"MEcyan"
"95_01954538","129_04007",0.269622684333291,"MEcyan"
"102_0224628","129_04007",0.2511042739216,"MEcyan"
"57_52371579","130_0043632",0.255362033565992,"MEcyan"
"62_52431643","130_0043632",0.273970314185345,"MEcyan"
"63_02269951","130_0043632",0.26899347612746,"MEcyan"
"66_5290646","130_0043632",0.258238346277234,"MEcyan"
"71_52966587","130_0043632",0.254776028310059,"MEcyan"
"72_02804821","130_0043632",0.268075729565283,"MEcyan"
"74_03367348","130_0043632",0.28908641996414,"MEcyan"
"83_03916964","130_0043632",0.295337206546261,"MEcyan"
"94_04566095","130_0043632",0.260488794463594,"MEcyan"
"111_0125471","130_0043632",0.27591628442605,"MEcyan"
"129_0204561","130_0043632",0.277438676984442,"MEcyan"
"66_5290646","130_0407571",0.258868171957892,"MEcyan"
"67_02173441","130_0407571",0.259120291089005,"MEcyan"
"94_04566095","130_0407571",0.258607629585149,"MEcyan"
"95_01954538","130_0407571",0.2710929134815,"MEcyan"
"129_04007","130_0407571",0.347565917892551,"MEcyan"
"66_5290646","131_0375136",0.256496304477675,"MEcyan"
"67_02173441","131_0375136",0.258101192209664,"MEcyan"
"94_04566095","131_0375136",0.256870656668613,"MEcyan"
"95_01954538","131_0375136",0.268917262962598,"MEcyan"
"129_04007","131_0375136",0.350329945295597,"MEcyan"
"130_0407571","131_0375136",0.353295360212923,"MEcyan"
"57_52371579","143_0360849",0.289679757784413,"MEcyan"
"62_52431643","143_0360849",0.31380632545098,"MEcyan"
"63_02269951","143_0360849",0.319141142094458,"MEcyan"
"66_5290646","143_0360849",0.307243026132567,"MEcyan"
"72_02804821","143_0360849",0.301377394037754,"MEcyan"
"74_03367348","143_0360849",0.304561154347619,"MEcyan"
"83_01755585","143_0360849",0.312629270219235,"MEcyan"
"83_03916964","143_0360849",0.318998473322871,"MEcyan"
"94_04566095","143_0360849",0.266580371604247,"MEcyan"
"95_01954538","143_0360849",0.268290062895804,"MEcyan"
"102_0224628","143_0360849",0.313356762810236,"MEcyan"
"111_0125471","143_0360849",0.296156533353425,"MEcyan"
"129_0204561","143_0360849",0.270792682436965,"MEcyan"
"130_0043632","143_0360849",0.271185037338541,"MEcyan"
"57_52371579","143_0556768",0.273331635143424,"MEcyan"
"62_52431643","143_0556768",0.27838544834564,"MEcyan"
"63_02269951","143_0556768",0.278155426902227,"MEcyan"
"66_5290646","143_0556768",0.289698758150614,"MEcyan"
"67_02173441","143_0556768",0.261261251692538,"MEcyan"
"72_02804821","143_0556768",0.266574456932811,"MEcyan"
"83_01755585","143_0556768",0.283150806445012,"MEcyan"
"94_04566095","143_0556768",0.274645482464013,"MEcyan"
"95_01954538","143_0556768",0.285450130706755,"MEcyan"
"102_0224628","143_0556768",0.287174318586549,"MEcyan"
"129_04007","143_0556768",0.330526569472876,"MEcyan"
"130_0407571","143_0556768",0.338519745422438,"MEcyan"
"131_0375136","143_0556768",0.339613217852222,"MEcyan"
"66_5290646","148_0514309",0.25192317544299,"MEcyan"
"95_01954538","148_0514309",0.258977729916565,"MEcyan"
"102_0224628","148_0514309",0.257020139509622,"MEcyan"
"129_04007","148_0514309",0.335963453378108,"MEcyan"
"130_0407571","148_0514309",0.345675120819304,"MEcyan"
"131_0375136","148_0514309",0.347674778924692,"MEcyan"
"143_0556768","148_0514309",0.282975004323711,"MEcyan"
"129_04007","149_0106285",0.396652033512346,"MEcyan"
"130_0407571","149_0106285",0.404258510810343,"MEcyan"
"131_0375136","149_0106285",0.402467704537714,"MEcyan"
"143_0556768","149_0106285",0.324178491201874,"MEcyan"
"148_0514309","149_0106285",0.357602664336082,"MEcyan"
"57_52371579","151_0357447",0.278967298107824,"MEcyan"
"62_52431643","151_0357447",0.304014077500418,"MEcyan"
"63_02269951","151_0357447",0.305539228629686,"MEcyan"
"66_5290646","151_0357447",0.30037234563961,"MEcyan"
"72_02804821","151_0357447",0.292060672141532,"MEcyan"
"74_03367348","151_0357447",0.2789103614377,"MEcyan"
"83_01755585","151_0357447",0.295289933348529,"MEcyan"
"94_04566095","151_0357447",0.283167382537084,"MEcyan"
"95_01954538","151_0357447",0.272034162007986,"MEcyan"
"102_0224628","151_0357447",0.298980952182652,"MEcyan"
"111_0125471","151_0357447",0.301655057693774,"MEcyan"
"129_0204561","151_0357447",0.275003315068314,"MEcyan"
"130_0043632","151_0357447",0.272720573435537,"MEcyan"
"143_0360849","151_0357447",0.254683068690682,"MEcyan"
"129_04007","162_0673674",0.347483931477115,"MEcyan"
"130_0407571","162_0673674",0.355452065497055,"MEcyan"
"131_0375136","162_0673674",0.351367247772845,"MEcyan"
"143_0556768","162_0673674",0.313693700312734,"MEcyan"
"148_0514309","162_0673674",0.333952580350563,"MEcyan"
"129_04007","163_0640996",0.365009959859815,"MEcyan"
"130_0407571","163_0640996",0.371119027627571,"MEcyan"
"131_0375136","163_0640996",0.367463935607101,"MEcyan"
"143_0556768","163_0640996",0.33779653208734,"MEcyan"
"148_0514309","163_0640996",0.353161543119357,"MEcyan"
"149_0106285","163_0640996",0.291806365511196,"MEcyan"
"162_0673674","163_0640996",0.277912243610395,"MEcyan"
"57_52371579","186_0404906",0.285131040501848,"MEcyan"
"62_52431643","186_0404906",0.324283252845726,"MEcyan"
"63_02269951","186_0404906",0.327684772348664,"MEcyan"
"66_5290646","186_0404906",0.308423729788593,"MEcyan"
"72_02804821","186_0404906",0.316439170070991,"MEcyan"
"74_03367348","186_0404906",0.292725449026988,"MEcyan"
"83_01755585","186_0404906",0.318030230522113,"MEcyan"
"83_03916964","186_0404906",0.256502733281262,"MEcyan"
"94_04566095","186_0404906",0.27807550318845,"MEcyan"
"95_01954538","186_0404906",0.287306065636517,"MEcyan"
"102_0224628","186_0404906",0.324538232058861,"MEcyan"
"111_0125471","186_0404906",0.306992531160263,"MEcyan"
"129_0204561","186_0404906",0.282031943312439,"MEcyan"
"130_0043632","186_0404906",0.27273581191427,"MEcyan"
"143_0360849","186_0404906",0.253649374854584,"MEcyan"
